model,domain,skill,id,exact_new_matches,containment_new_matches,lexical_new_matches,semantic_new_matches,predicted_count,gold_count,exact_true_positives,exact_precision,exact_recall,exact_f1,containment_true_positives,containment_precision,containment_recall,containment_f1,lexical_true_positives,lexical_precision,lexical_recall,lexical_f1,semantic_true_positives,semantic_precision,semantic_recall,semantic_f1,raw_prediction_count,filtered_prediction_count,duplicate_items_removed,unsupported_count,unsupported_rate,gold,raw_prediction,prediction,filtered_prediction,unsupported_prediction
BERT task-unadapted,merged,nice_to_have,1a30cc0d36543c3691a388fcf752069f94586200,0,3,0,0,28,5,0,0.0,0.0,0.0,3,0.10714285714285714,0.6,0.18181818181818182,3,0.10714285714285714,0.6,0.18181818181818182,3,0.10714285714285714,0.6,0.18181818181818182,41,13,0,0,0.0,radar och signalbehandling | elektrisk styrbara antenner | AESA | MIMO | liknande teknologier,Vill du | radar | Se | hit! | till | en | Du | ha | i | ett | antenner | systemdesign | färdig | oss | får du | och | teknikområden | som innebär | ta sig | dig | får | teknik | Ditt engagemang och din | avgörande | söker dig | som | med | engelska samt körkort | om du har | signalbehandling | elektrisk | teknologier | innovationer | pionjärer | Här | har du | ditt | Allt från | bygga | mer | om oss här,Vill du | radar | Se | hit! | antenner | systemdesign | färdig | får du | teknikområden | som innebär | ta sig | får | teknik | Ditt engagemang och din | avgörande | söker dig | engelska samt körkort | om du har | signalbehandling | elektrisk | teknologier | innovationer | pionjärer | har du | Allt från | bygga | mer | om oss här,till | en | Du | ha | i | ett | oss | och | dig | som | med | Här | ditt,
BERT task-unadapted,merged,nice_to_have,f11c1d2fc524f7776a6c98012ec5a271842f65d9,2,1,0,0,70,6,2,0.02857142857142857,0.3333333333333333,0.05263157894736842,3,0.04285714285714286,0.5,0.07894736842105264,3,0.04285714285714286,0.5,0.07894736842105264,3,0.04285714285714286,0.5,0.07894736842105264,93,23,0,0,0.0,firmware-utveckling | felsökning av hårdvara | datornätverk | TCP/IP | brandväggar | routing,Embeddedutvecklare | Vill du | vara | med | till | kollektivtrafiken | säkrare | TJÄNSTEN | Som | Icomera | kommer du | en | del | av | ett | utvecklar | Teamet | kontoret | i | Göteborg | av 7 | design | implementering | samt | router-OS | OS-nivå | mjukvaran | router-mikrokontroller | Vår | även | Linux-miljö | kommer | ha | tätt | hårdvaruavdelningen | firmware-utveckling | felsökning | Du | också | att | webbutvecklingsteamet | utveckla | inklusive | ARBETSUPPGIFTER: Skriva | firmware | testning | mjukvarufunktioner samt underhåll | felupptäckt | korrigering | mjukvarudefekter | stöd | kopplad | mjukvara | VI SÖKER DIG SOM: Har | en högskole- | eller | masterutbildning | datateknik | mjukvaruutveckling | Har | 2-3 | engelska i både tal | skrift | Det är | om du: Har | datornätverk | och felsökning | hårdvara | vidare | läggas vid personlig | i team | tror vidare att du är | inte | är | rädd | ta initiativ | ge | ANSTÄLLNINGEN: Tjänsten | Kom ihåg | stängs | FRIDAY | efter | den | riktigt! | vid | Vi riktar oss | till dig | av din | högskola/universitet | IT | när | hur | det?,Embeddedutvecklare | Vill du | kollektivtrafiken | säkrare | TJÄNSTEN | Icomera | kommer du | del | utvecklar | Teamet | kontoret | Göteborg | av 7 | design | implementering | samt | router-OS | OS-nivå | mjukvaran | router-mikrokontroller | även | Linux-miljö | kommer | tätt | hårdvaruavdelningen | firmware-utveckling | felsökning | också | webbutvecklingsteamet | utveckla | inklusive | ARBETSUPPGIFTER: Skriva | firmware | testning | mjukvarufunktioner samt underhåll | felupptäckt | korrigering | mjukvarudefekter | stöd | kopplad | mjukvara | VI SÖKER DIG SOM: Har | en högskole- | masterutbildning | datateknik | mjukvaruutveckling | 2-3 | engelska i både tal | skrift | Det är | om du: Har | datornätverk | och felsökning | hårdvara | vidare | läggas vid personlig | i team | tror vidare att du är | rädd | ta initiativ | ge | ANSTÄLLNINGEN: Tjänsten | Kom ihåg | stängs | FRIDAY | riktigt! | Vi riktar oss | till dig | av din | högskola/universitet,vara | med | till | Som | en | av | ett | i | Vår | ha | Du | att | eller | Har | inte | är | efter | den | vid | IT | när | hur | det?,
BERT task-unadapted,merged,nice_to_have,e67c0f9fa8cf6f8528202fb5623c4940f27a114e,1,0,0,0,44,1,1,0.022727272727272728,1.0,0.044444444444444446,1,0.022727272727272728,1.0,0.044444444444444446,1,0.022727272727272728,1.0,0.044444444444444446,1,0.022727272727272728,1.0,0.044444444444444446,60,15,1,0,0.0,medicinteknik,Gradientech | en | erfaren | och | vill | där | gör | får | utan | Om | Du | kommer | i | ett litet | team | Linux-baserade | hårdvarunära | C/C++ | Här | även | få | GUI-nivå | dig | som | teknisk | mjukvaruutveckling | med | del | din | högskole-/universitetsexamen | teknikområde | medicinteknik | Kommunicerar | engelska | gillar du | utmaningen | att | ett | mindre bolag | beslutsprocesser | eget | på dig | ta | initiativ | säljer | CE-märkt | (IVD) | (AST) avsett | mikrobiologilaboratorier | diagnostisera | Systemet | dedikerad | analysmjukvara | kvalitetsledningssystem | IVD | försäljning | ansökan! | Har | tjänsten | varmt välkommen,Gradientech | erfaren | vill | gör | får | kommer | ett litet | team | Linux-baserade | hårdvarunära | C/C++ | även | få | GUI-nivå | teknisk | mjukvaruutveckling | del | högskole-/universitetsexamen | teknikområde | medicinteknik | Kommunicerar | engelska | gillar du | utmaningen | mindre bolag | beslutsprocesser | eget | på dig | ta | initiativ | säljer | CE-märkt | IVD | AST) avsett | mikrobiologilaboratorier | diagnostisera | Systemet | dedikerad | analysmjukvara | kvalitetsledningssystem | försäljning | ansökan! | tjänsten | varmt välkommen,en | och | där | utan | Om | Du | i | Här | dig | som | med | din | att | ett | Har,
BERT task-unadapted,merged,nice_to_have,cf2b460ad354d65d00d86c0d70e434d40e7a9973,3,5,0,0,70,14,3,0.04285714285714286,0.21428571428571427,0.07142857142857142,8,0.11428571428571428,0.5714285714285714,0.19047619047619044,8,0.11428571428571428,0.5714285714285714,0.19047619047619044,8,0.11428571428571428,0.5714285714285714,0.19047619047619044,87,17,0,0,0.0,Programspråk | P4 | C | C++ | Java | Python | Linux | Yocto | Open Source-mjukvara | Software Defined Networking | Information Assurance | cybersäkerhet | Virtualisering | interaktion mellan mjukvara och hårdvara,Senior | Software | Vill | göra | Här | du | till | skapa | människor | drivs | nu söker vi | en | vårt | som utvecklar | mjukvarubaserade | IP-nätverkselement | kommunikationslösningar | I | kommer | att utveckla | och | verifiera | systemnivå | teknologier | vi att du | teknisk | mjukvara | kommunikationsteknik | mindset | Det | om du har | av | klar | Vidare behöver du ha eftergymnasial | Vi söker dig som | lagspelare | med | kommunikationsförmåga | Som person | driven | självständig | intresserad | samtidigt | prestigelöst | dig | med dig | din | dina | teamkamrater | Du kommer | del | ett | mångsidigt | team där | stöd | till nära | för oss att du delar dessa | vi ser det som | teams | att du | också | Programspråk så | C | C++ | Source-mjukvara | Assurance | Virtualisering | Förståelse | Tjänsten | är | placerad | Linköping | Göteborg | Befattningen | innovationer | som | gjort | Modiga | pionjärer | kluriga | ditt | Allt från | tekniksmarta | mer | om oss här | Varmt välkommen | ansökan!,Senior | Software | Vill | göra | skapa | människor | drivs | nu söker vi | som utvecklar | mjukvarubaserade | IP-nätverkselement | kommunikationslösningar | kommer | att utveckla | verifiera | systemnivå | teknologier | vi att du | teknisk | mjukvara | kommunikationsteknik | mindset | om du har | klar | Vidare behöver du ha eftergymnasial | Vi söker dig som | lagspelare | kommunikationsförmåga | Som person | driven | självständig | intresserad | samtidigt | prestigelöst | med dig | teamkamrater | Du kommer | del | mångsidigt | team där | stöd | till nära | för oss att du delar dessa | vi ser det som | teams | att du | också | Programspråk så | C | C++ | Source-mjukvara | Assurance | Virtualisering | Förståelse | Tjänsten | placerad | Linköping | Göteborg | Befattningen | innovationer | gjort | Modiga | pionjärer | kluriga | Allt från | tekniksmarta | mer | om oss här | Varmt välkommen | ansökan!,Här | du | till | en | vårt | I | och | Det | av | med | dig | din | dina | ett | är | som | ditt,
BERT task-unadapted,merged,nice_to_have,4899b1a3885cd19a8da8814b1fa1db94c4d9d1d0,0,1,0,0,48,1,0,0.0,0.0,0.0,1,0.020833333333333332,1.0,0.04081632653061225,1,0.020833333333333332,1.0,0.04081632653061225,1,0.020833333333333332,1.0,0.04081632653061225,65,17,0,0,0.0,integration av realtidssystem,Erfaren | Mjukvaruutvecklare | Drivs | av | att | till | teknikintensiva | Din | Vill du | ta | i | söker | en | teknikledningen | Systems | Som | får | du | bred | viktig | där du | Ditt | omfatta | Planering | och | med | få | Vi söker dig | är | nyfiken | driven | självgående | och tycker | om | tekniskt | gillar | se | hänger | ihop | att du har | Högskole- | eller | engelska | i tal | skrift | realtidssystem | Det här | är rollen | dig | som vill | samtidigt | Befattningen | innovationer | gjort | det | Modiga | pionjärer | Här | Allt från | utveckla | anta | tekniksmarta | Läs | mer | om oss här,Erfaren | Mjukvaruutvecklare | Drivs | teknikintensiva | Vill du | ta | söker | teknikledningen | Systems | får | bred | viktig | där du | omfatta | Planering | få | Vi söker dig | nyfiken | driven | självgående | och tycker | tekniskt | gillar | se | hänger | ihop | att du har | Högskole- | engelska | i tal | skrift | realtidssystem | Det här | är rollen | som vill | samtidigt | Befattningen | innovationer | gjort | Modiga | pionjärer | Allt från | utveckla | anta | tekniksmarta | Läs | mer | om oss här,av | att | till | Din | i | en | Som | du | Ditt | och | med | är | om | eller | dig | det | Här,
BERT task-unadapted,merged,nice_to_have,8dd0c2f9c8625abc0f556e23de14f7c0c40e74cb,1,3,0,0,97,9,1,0.010309278350515464,0.1111111111111111,0.018867924528301883,4,0.041237113402061855,0.4444444444444444,0.07547169811320753,4,0.041237113402061855,0.4444444444444444,0.07547169811320753,4,0.041237113402061855,0.4444444444444444,0.07547169811320753,119,21,1,0,0.0,virtualisering | Försvarsmaktens specifika logg- och säkerhetslösningar | Försvarsmaktens krypto | kravframtagning och kravuppfyllnad av klienthårdvara | arbete med teknisk utbildning | framtagande av utbildningsunderlag | genomförande samt uppföljning av utbildning | IT-infrastruktur | projektledning,Klientspecialist | (KIT) | samt | svara | upp | söker nu | en | Som | kommer du | implementering | gällande | mjuk-vara | I | annat planering | uppföljning samt | Avstämningar | arbetsuppgifter | Dessutom | det även | självständigt | leda | genomföra | din | också | ge stöd | Kvalifikationer | ställer som | att du | följande kriterier | exempelvis | av | skapa | dig i tal | skrift | engelska | Meriterande | är | om du uppfyller | dessa kriterier: • Relevant | akademisk examen eller motsvarande | arbetsgivaren | med | teknisk | framtagande | samt genomförande samt | IT-infrastruktur | egenskaper | både självständigt och i | anta | Detta innebär god | både | sätta dig | också viktigt att du | Som person | trygg i dig | själv | har stor | säkerhetsmedveten | och | kreativ | uppnå | ett stort | tar | ett | du | strukturerad | självgående | läggas vid | personlig | begäran | verifieras | urvalstester | Tjänsten | placerad | en tillsvidareanställning | på | månaders | provanställning | enligt | upplysningar | befattningen | vänligen | 2025-08-28 | ska | vi | oss | Ansökningar | till denna befattning | tas emot | säkerhetstjänsten | (Must) | del | Must | arbetsuppgifter. Här | officerare | IT | teknik | dig därför | Läs | vår | här | Varje | våra | både i stort och smått | dig | värdesätts | därför sökanden med | i våra | rekryteringar | 3 | följer | I anställningen | även | typ | anställning | CV | bifogas | i anställningsprocessen | undanbedes,Klientspecialist | KIT | samt | svara | söker nu | kommer du | implementering | gällande | mjuk-vara | annat planering | uppföljning samt | Avstämningar | arbetsuppgifter | Dessutom | det även | självständigt | leda | genomföra | också | ge stöd | Kvalifikationer | ställer som | att du | följande kriterier | exempelvis | skapa | dig i tal | skrift | engelska | Meriterande | om du uppfyller | dessa kriterier: • Relevant | akademisk examen eller motsvarande | arbetsgivaren | teknisk | framtagande | samt genomförande samt | IT-infrastruktur | egenskaper | både självständigt och i | anta | Detta innebär god | både | sätta dig | också viktigt att du | Som person | trygg i dig | har stor | säkerhetsmedveten | kreativ | uppnå | ett stort | tar | strukturerad | självgående | läggas vid | personlig | begäran | verifieras | urvalstester | Tjänsten | placerad | en tillsvidareanställning | månaders | provanställning | enligt | upplysningar | befattningen | vänligen | 2025-08-28 | ska | Ansökningar | till denna befattning | tas emot | säkerhetstjänsten | Must | del | arbetsuppgifter.Här | officerare | teknik | dig därför | Läs | både i stort och smått | värdesätts | därför sökanden med | i våra | rekryteringar | 3 | följer | I anställningen | även | typ | anställning | CV | bifogas | i anställningsprocessen | undanbedes,upp | en | Som | I | din | av | är | med | själv | och | ett | du | på | vi | oss | IT | vår | här | Varje | våra | dig,
BERT task-unadapted,merged,nice_to_have,2b610e2545b91119d9254f8ff60dbf866947751b,0,0,0,0,39,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,62,23,0,0,0.0,ett intresse för fordon,C++ | Utvecklare | Vill | vara | en | av Nexer | Nexer | Mobility | Med | så | ifrån | bygger | upp Nexer | Nexer Mobility | våra | I | vårt | som | från | Hur | när | söker Vi söker dig | som vill | och har | ser | att du tycker | om | har | stor | samt | att | ett | ansöka så ser vi | har B-körkort | krav att | behärskar | engelska | i både tal samt skrift | Det | om du | Blir | vill veta | din | ansökan | ta emot ansökningar | framåtlutat | Här | får | familjeägt bolag | vilket innebär | arbetspolicy | där | dig | ditt | för oss | göra | till | bättre | våra kunder | vårt företag | viljan | jobbet!,C++ | Utvecklare | Vill | av Nexer | Nexer | Mobility | ifrån | bygger | upp Nexer | Nexer Mobility | söker Vi söker dig | som vill | och har | ser | att du tycker | stor | samt | ansöka så ser vi | har B-körkort | krav att | behärskar | engelska | i både tal samt skrift | om du | vill veta | ansökan | ta emot ansökningar | framåtlutat | får | familjeägt bolag | vilket innebär | arbetspolicy | för oss | göra | bättre | våra kunder | vårt företag | viljan | jobbet!,vara | en | Med | så | våra | I | vårt | som | från | Hur | när | om | har | att | ett | Det | Blir | din | Här | där | dig | ditt | till,
BERT task-unadapted,merged,nice_to_have,04f791eb6ead943ad2f7e9816c983bf77e9900b2,1,0,0,0,45,3,1,0.022222222222222223,0.3333333333333333,0.04166666666666667,1,0.022222222222222223,0.3333333333333333,0.04166666666666667,1,0.022222222222222223,0.3333333333333333,0.04166666666666667,1,0.022222222222222223,0.3333333333333333,0.04166666666666667,63,18,0,0,0.0,FinTech | trading | finans,Java-utvecklare | en | jobbplattform | denna | vill | komma i | arbetsgivaren | dig | Lemontree | som | och | är | på | att | Har du dessutom | FinTech | har du | ett | litet företag som | i | riktigt | Utvecklingsteamet | av | både | med | ta | får | Närheten | till | dessutom | stöttande | Vi söker dig som: Har | 5 | Har | högskoleexamen | t.ex | data- | systemvetenskap | lösningsorienterad | lyhörd | och vill | Förutom | du | få | kommer du också | del | värdesätts | får dessutom | kompensationspaket | pensionsersättning | förmåner | kommer | din | kan | tar | emot ansökningar | tjänsten får | gärna | OM | GAME | konsultbyrån | söker kandidater | såväl som,Java-utvecklare | jobbplattform | vill | komma i | arbetsgivaren | Lemontree | Har du dessutom | FinTech | har du | litet företag som | riktigt | Utvecklingsteamet | både | ta | får | Närheten | dessutom | stöttande | Vi söker dig som: Har | 5 | högskoleexamen | t.ex | data- | systemvetenskap | lösningsorienterad | lyhörd | och vill | Förutom | få | kommer du också | del | värdesätts | får dessutom | kompensationspaket | pensionsersättning | förmåner | kommer | tar | emot ansökningar | tjänsten får | gärna | GAME | konsultbyrån | söker kandidater | såväl som,en | denna | dig | som | och | är | på | att | ett | i | av | med | till | Har | du | din | kan | OM,
BERT task-unadapted,merged,nice_to_have,a261845b29c52c353e2c9af5041fdd5e04aa1f96,0,3,0,0,32,4,0,0.0,0.0,0.0,3,0.09375,0.75,0.16666666666666666,3,0.09375,0.75,0.16666666666666666,3,0.09375,0.75,0.16666666666666666,41,9,0,0,0.0,skrivit kod mot Kubernetes-APIt | utveckling och underhåll av operatorer i Kubernetes | programmering (Golang) | ClusterAPI & vCluster,Senior | Platform | Engineer | ett litet | konsultbolag | i | Göteborg | Platform Engineering | Nu söker vi | en Senior | Platform Engineer med | på | vårt | mot | med | så | vara | kommunikativ | och | utrycka dig | i tal | skrift | Kvalifikationer | tidigare | Kubernetes | cloud | cloud-native | Väl | insatt | container-baserad | Docker | av | bolag | Meriterande | Kubernetes-APIt | ifrån | operatorer | vCluster | utbildning i | semesteravtal | friskvårdsbidrag,Senior | Platform | Engineer | ett litet | konsultbolag | Göteborg | Platform Engineering | Nu söker vi | en Senior | Platform Engineer med | kommunikativ | utrycka dig | i tal | skrift | Kvalifikationer | tidigare | Kubernetes | cloud | cloud-native | Väl | insatt | container-baserad | Docker | bolag | Meriterande | Kubernetes-APIt | ifrån | operatorer | vCluster | utbildning i | semesteravtal | friskvårdsbidrag,i | på | vårt | mot | med | så | vara | och | av,
BERT task-unadapted,merged,nice_to_have,ca01fcbc753b269482fe10c18a45c81c5690c7ee,0,0,0,0,72,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,95,23,0,0,0.0,backend utveckling | applikationssäkerhet | container-teknologi | CI/CD,"systemutvecklare | systemutvecklare, Gävle | Lantmäteriet | våra | hör | Nu söker vi dig | ett | betydelsefull | del i Lantmäteriets | Lantmäteriets | övriga | i både | Vårt | att | till | utvecklingen | ledord | vi dig! | Vill | ta | få | Trivs | med | Då | du | trivas | oss! Vi behöver | brinner | som | Docker | Därför söker vi | en | ingå | i | grad | även | och/eller | Teamet | antal | såväl systemutveckling som applikationsdrift | både | Det innebär | delar | krävs | automatiseringsgrad | vad gäller | Tjänsten | placerad | på vårt | i Gävle | oss | har | det | Vi söker dig som har | en högskole- | eller | universitetsutbildning | teknik/IT | dig | flerårig | och har | arbetsuppgifterna | är det även | att du | sätt | skriftligt | om du har | vid personliga | söker dig | bra | på | kreativ | samarbetsorienterad | win-win-lösningar | prestigelöst | utan | Du vill | säkerhetsklassad | innebär | tillhörande | ÖVRIGT | myndigheten | digitaliseringen | är också | här | vår | Lantmäteriet ger | dina | Läs | mer | lm.se/jobbahososs | in | din | i annonsen | ansökningstiden","systemutvecklare | systemutvecklare, Gävle | Lantmäteriet | hör | Nu söker vi dig | betydelsefull | del i Lantmäteriets | Lantmäteriets | övriga | i både | utvecklingen | ledord | vi dig! | Vill | ta | få | Trivs | trivas | oss! Vi behöver | brinner | Docker | Därför söker vi | ingå | grad | även | och/eller | Teamet | antal | såväl systemutveckling som applikationsdrift | både | Det innebär | delar | krävs | automatiseringsgrad | vad gäller | Tjänsten | placerad | på vårt | i Gävle | Vi söker dig som har | en högskole- | universitetsutbildning | teknik/IT | flerårig | och har | arbetsuppgifterna | är det även | att du | sätt | skriftligt | om du har | vid personliga | söker dig | bra | kreativ | samarbetsorienterad | win-win-lösningar | prestigelöst | Du vill | säkerhetsklassad | innebär | tillhörande | ÖVRIGT | myndigheten | digitaliseringen | är också | Lantmäteriet ger | Läs | mer | lm.se/jobbahososs | i annonsen | ansökningstiden",våra | ett | Vårt | att | till | med | Då | du | som | en | i | oss | har | det | eller | dig | på | utan | här | vår | dina | in | din,
BERT task-unadapted,merged,nice_to_have,012d6c553015a3355e245627c496a10ce3c74ab8,2,1,0,0,59,3,2,0.03389830508474576,0.6666666666666666,0.06451612903225806,3,0.05084745762711865,1.0,0.0967741935483871,3,0.05084745762711865,1.0,0.0967741935483871,3,0.05084745762711865,1.0,0.0967741935483871,85,26,0,0,0.0,leverera de bästa lösningarna till vår kund | kreativ | idérik,Senior | embeddedutvecklare | Syntronic | Här | är | din | ett likasinnat | framgångsrikt | efter | som vill göra | Som | kommer | du | att | i | och | kunder | får du | en | internationell | bestående | med dig | sig | söker | har | eller högskoleutbildning | 3 | C/C++ | engelska i tal | skrift | jämn | ser | sökande | Vem | ser vi att du har god | vara självgående | ta dig | Det | såklart även | att du | kan fungera | bra i | samtidigt | ordning | reda i | Tillsammans | med dina | leverera | de | vår | kreativ | idérik | bra | Självklart | ett stort | trygg | anställning | ett | team | därför ser | vi | våra | blir | en del | av | härlig | gemenskap | erbjuder | arbetstider | samt | karriärutvecklingssamtal | workshops | Utöver detta | får du riktigt | förmåner | oss | inte | bara | får | Syntronic! | maj | dig | in | vårt | e-post,Senior | embeddedutvecklare | Syntronic | ett likasinnat | framgångsrikt | som vill göra | kommer | kunder | får du | internationell | bestående | med dig | söker | eller högskoleutbildning | 3 | C/C++ | engelska i tal | skrift | jämn | ser | sökande | ser vi att du har god | vara självgående | ta dig | såklart även | att du | kan fungera | bra i | samtidigt | ordning | reda i | Tillsammans | med dina | leverera | kreativ | idérik | bra | Självklart | ett stort | trygg | anställning | team | därför ser | en del | härlig | gemenskap | erbjuder | arbetstider | samt | karriärutvecklingssamtal | workshops | Utöver detta | får du riktigt | förmåner | bara | får | Syntronic! | maj | e-post,Här | är | din | efter | Som | du | att | i | och | en | sig | har | Vem | Det | de | vår | ett | vi | våra | blir | av | oss | inte | dig | in | vårt,
BERT task-unadapted,merged,nice_to_have,c5af1b5ff5dedc291144b38fe0ffc2316dddfd21,0,1,0,0,57,1,0,0.0,0.0,0.0,1,0.017543859649122806,1.0,0.034482758620689655,1,0.017543859649122806,1.0,0.034482758620689655,1,0.017543859649122806,1.0,0.034482758620689655,83,26,0,0,0.0,testdriven design,C++ | C++ utvecklare | i | en | tillväxtfas | efter C++ | Stockholm | Detta | är | din | att | du | till utvecklingen | mjukvarulösningar | typer | av | inte | bara | utan också | utveckla | Ledningssystemet | enkelt | beskrivas | som | Koden | även | får | mellan | teamen | i C++ samt | mindre | kommer | ett | team om 7 | med | mjukvaruutveckling | efter | mån | Vem | Vi söker dig | har | från | ingenjörsutbildning | datateknik | informationsteknik | IT-infrastruktur | i C | Linuxplattformar | specifikt | testdriven | Vi ser att du uppskattar | programvaruutveckling i | och har | scriptspråk | framtagning | mjukvarubaserade | ett driv | ditt | framtagningen | rätt | scrummaster | team-lead | det | anpassningsbar | Du ska även vara | engelska | i tal | skrift | Urval | Vi ser | Kom | Vi | gör | bättre | om | därför | våra | oss | dina | Vill | hur | oss? | karriärsidor!,C++ | C++ utvecklare | tillväxtfas | efter C++ | Stockholm | till utvecklingen | mjukvarulösningar | typer | bara | utan också | utveckla | Ledningssystemet | enkelt | beskrivas | Koden | även | får | teamen | i C++ samt | mindre | kommer | team om 7 | mjukvaruutveckling | mån | Vi söker dig | ingenjörsutbildning | datateknik | informationsteknik | IT-infrastruktur | i C | Linuxplattformar | specifikt | testdriven | Vi ser att du uppskattar | programvaruutveckling i | och har | scriptspråk | framtagning | mjukvarubaserade | ett driv | framtagningen | rätt | scrummaster | team-lead | anpassningsbar | Du ska även vara | engelska | i tal | skrift | Urval | Vi ser | Kom | gör | bättre | därför | Vill | karriärsidor!,i | en | Detta | är | din | att | du | av | inte | som | mellan | ett | med | efter | Vem | har | från | ditt | det | Vi | om | våra | oss | dina | hur | oss?,
BERT task-unadapted,merged,nice_to_have,60469859b1e30fcc583a00f12a25113a55218aed,2,5,0,0,83,14,2,0.024096385542168676,0.14285714285714285,0.04123711340206186,7,0.08433734939759036,0.5,0.1443298969072165,7,0.08433734939759036,0.5,0.1443298969072165,7,0.08433734939759036,0.5,0.1443298969072165,107,24,0,0,0.0,machine learning frameworks och libraries | prompt engineering | datastrukturering | algoritmer | mjukvarudesignprinciper | cloud platformar | containerisation technologies (Azure) | big data | NO SQL data sets | natural language processing (NLP) | computer vision | AI undertekniker | källkods-och versionshantering (tex DevOps) | Agila utvecklingsmetoder,i | 90% | FläktGroup | energieffektiva | samtidigt | satt | den | tekniska | 100 | omfattande | Läs | mer | oss | www.flaktgroup.com | vår | framåtblickande | FläktGroup! | Avdelningen | webbaserade | avsedda | skapar nu | en | avdelningen särskilt | där | utveckla | med | hjälp | även | Det | tar | till oss | teknikplattformar | och | Dig | vårt kompetenta utvecklarteam | allt från | till | teknisk | utvecklare | 'full-stack' | dvs hela | från | utformning | skapa | Som utvecklare i | vårt | team | få | back-end | dess funktioner | teknikavdelning | R&D-avdelning | likväl | Rollen | teamarbete | nyckeln | framgång | på | ca | 2-3 | dagar i | Vem | Vi | att | här | maskininlärning | har | internationellt | som | tillsammans | söker dig som | års | av | systemutveckling | 3 | eller | systemvetenskap | kunskaper | Behärskar | engelska | i tal | skrift | om | learning | frameworks | engineering | algoritmer | mjukvarudesignprinciper | technologies | data | processing | (NLP) | vid | leverantören | Sweden | AB | 600 anställda | säljkontor | platser | internationell | miljö. Här | försäljning | produktion | marknad | skapar | 8 april | urval,90% | FläktGroup | energieffektiva | samtidigt | satt | tekniska | 100 | omfattande | Läs | mer | www.flaktgroup.com | framåtblickande | FläktGroup! | Avdelningen | webbaserade | avsedda | skapar nu | avdelningen särskilt | utveckla | hjälp | även | tar | till oss | teknikplattformar | vårt kompetenta utvecklarteam | allt från | teknisk | utvecklare | full-stack | dvs hela | utformning | skapa | Som utvecklare i | team | få | back-end | dess funktioner | teknikavdelning | R&D-avdelning | likväl | Rollen | teamarbete | nyckeln | framgång | ca | 2-3 | dagar i | maskininlärning | internationellt | tillsammans | söker dig som | års | systemutveckling | 3 | systemvetenskap | kunskaper | Behärskar | engelska | i tal | skrift | learning | frameworks | engineering | algoritmer | mjukvarudesignprinciper | technologies | data | processing | NLP | leverantören | Sweden | AB | 600 anställda | säljkontor | platser | internationell | miljö.Här | försäljning | produktion | marknad | skapar | 8 april | urval,i | den | oss | vår | en | där | med | Det | och | Dig | till | från | vårt | på | Vem | Vi | att | här | har | som | av | eller | om | vid,
BERT task-unadapted,merged,nice_to_have,8c13e102080a644af417608b1bfaae25722fc13f,2,1,0,0,52,3,2,0.038461538461538464,0.6666666666666666,0.07272727272727274,3,0.057692307692307696,1.0,0.1090909090909091,3,0.057692307692307696,1.0,0.1090909090909091,3,0.057692307692307696,1.0,0.1090909090909091,80,28,0,0,0.0,leverera de bästa lösningarna till vår kund | kreativ | idérik,Embeddedutvecklare | Vill du | vara | med | bygga | letar efter dig med | embeddedutveckling! | oss | Syntronic | det | grejer! | får | från | nu | DU | bara göra | utan | skapa | ett gäng | kreativa | och | efter | som | att | ner | en | av | vårt | kommer | i | Vi söker dig som: Har | eller högskoleutbildning | teknisk | Har | 3 | C/C++ | engelska | Vem | ser | att du har god | självgående | kan | ta dig | såklart även | att du | fungera | bra i | samtidigt | reda i | Tillsammans | med dina | leverera | vår | kreativ | idérik | bra | Självklart | ett stort | trygg | ett | team | därför ser vi | på | behövs | våra | förstås! | Vi | del | samt | Utöver detta | får du | inte | bara | Välkommen | till | Syntronic! Ansökan Vi ser | din | dig | vårt system | e-post,Embeddedutvecklare | Vill du | bygga | letar efter dig med | embeddedutveckling! | Syntronic | grejer! | får | bara göra | skapa | ett gäng | kreativa | ner | kommer | Vi söker dig som: Har | eller högskoleutbildning | teknisk | 3 | C/C++ | engelska | ser | att du har god | självgående | ta dig | såklart även | att du | fungera | bra i | samtidigt | reda i | Tillsammans | med dina | leverera | kreativ | idérik | bra | Självklart | ett stort | trygg | team | därför ser vi | behövs | förstås! | del | samt | Utöver detta | får du | bara | Välkommen | Syntronic! Ansökan Vi ser | vårt system | e-post,vara | med | oss | det | från | nu | DU | utan | och | efter | som | att | en | av | vårt | i | Har | Vem | kan | vår | ett | på | våra | Vi | inte | till | din | dig,
