scorer_version,domain,record_id,label,annotator1_count,annotator2_count,exact_tp,containment_extra_tp,exact_precision,exact_recall,exact_f1,containment_precision,containment_recall,containment_f1
exact_first_matching,software_developers,e4080c526064c76f38a00d030c86f93a8f6f7ed2,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,software_developers,e949b3bd073a741410dd42e13b3826aa0d1ec8d6,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,software_developers,fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,nice_to_have,6,2,1,1,0.16666666666666666,0.5,0.25,0.3333333333333333,1.0,0.5
exact_first_matching,journalists,00f6e3734244b99b0d152c19d534d45b25833c1b,hard_skills,17,25,10,7,0.5882352941176471,0.4,0.4761904761904762,1.0,0.68,0.8095238095238095
exact_first_matching,journalists,0eb2d73e3905cbb600c0c36f4233f3127b5987e7,hard_skills,10,13,8,2,0.8,0.6153846153846154,0.6956521739130435,1.0,0.7692307692307693,0.8695652173913044
exact_first_matching,journalists,0ede2129051621fa21822f7abdd06aec8342ea9a,hard_skills,7,9,3,4,0.42857142857142855,0.3333333333333333,0.375,1.0,0.7777777777777778,0.8750000000000001
exact_first_matching,journalists,0fc20970a707e67414f377a9f8342b13af0f02c5,hard_skills,13,18,7,6,0.5384615384615384,0.3888888888888889,0.45161290322580644,1.0,0.7222222222222222,0.8387096774193548
exact_first_matching,journalists,110a040332b6ed250057f7697da62bdd46f00d64,hard_skills,8,10,2,4,0.25,0.2,0.22222222222222224,0.75,0.6,0.6666666666666665
exact_first_matching,journalists,1fef1456bef29fca405ca2806ff5c7939c9d5637,hard_skills,13,16,7,5,0.5384615384615384,0.4375,0.4827586206896552,0.9230769230769231,0.75,0.8275862068965517
exact_first_matching,journalists,237e50c42e760f5868058f7b88d48b2c4a6219a0,hard_skills,27,34,15,10,0.5555555555555556,0.4411764705882353,0.49180327868852464,0.9259259259259259,0.7352941176470589,0.819672131147541
exact_first_matching,journalists,2b2b5157e51f5cbc089349028780ab4b11622fe8,hard_skills,13,14,6,4,0.46153846153846156,0.42857142857142855,0.4444444444444445,0.7692307692307693,0.7142857142857143,0.7407407407407408
exact_first_matching,journalists,35bb619d3c90e8bf6a8821807d654df19233d6aa,hard_skills,12,15,5,6,0.4166666666666667,0.3333333333333333,0.3703703703703704,0.9166666666666666,0.7333333333333333,0.8148148148148148
exact_first_matching,journalists,4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,hard_skills,25,38,13,9,0.52,0.34210526315789475,0.41269841269841273,0.88,0.5789473684210527,0.6984126984126985
exact_first_matching,journalists,47d51c4bc88cfa80dea1d0290673efbe93b50051,hard_skills,15,20,8,6,0.5333333333333333,0.4,0.4571428571428572,0.9333333333333333,0.7,0.8
exact_first_matching,journalists,483793cabe956406ee235987240a50a56d63103e,hard_skills,11,12,7,2,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.8181818181818182,0.75,0.7826086956521738
exact_first_matching,journalists,4cd6b635b61047bc185dec277661f26ebe18572f,hard_skills,14,15,7,4,0.5,0.4666666666666667,0.4827586206896552,0.7857142857142857,0.7333333333333333,0.7586206896551724
exact_first_matching,journalists,63ee1cc850e7e26471c56cd7365cf2510df816c9,hard_skills,4,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,63f139518fd1821c988b8ce2cfbfd619dfffcf31,hard_skills,16,15,9,6,0.5625,0.6,0.5806451612903225,0.9375,1.0,0.967741935483871
exact_first_matching,journalists,64c8e5daf0015b3b9a9c238fb4416bbe375019af,hard_skills,6,8,5,1,0.8333333333333334,0.625,0.7142857142857143,1.0,0.75,0.8571428571428571
exact_first_matching,journalists,6b83ab8ba91864ede6b350b2e40cd176cb174dc5,hard_skills,14,20,9,5,0.6428571428571429,0.45,0.5294117647058824,1.0,0.7,0.8235294117647058
exact_first_matching,journalists,6fb12db28e473efaadbc134fd982a2333f3be6bc,hard_skills,22,24,15,5,0.6818181818181818,0.625,0.6521739130434783,0.9090909090909091,0.8333333333333334,0.8695652173913043
exact_first_matching,journalists,72b521802da89adc7e2bca1d595a3eadd5a2dc06,hard_skills,14,18,6,7,0.42857142857142855,0.3333333333333333,0.375,0.9285714285714286,0.7222222222222222,0.8125000000000001
exact_first_matching,journalists,7b0322bed23e3d3603ca71ad05cb0a62c4e58787,hard_skills,10,22,5,3,0.5,0.22727272727272727,0.3125,0.8,0.36363636363636365,0.5000000000000001
exact_first_matching,journalists,7b23814e7425186af7377136e829cbc29b02ed66,hard_skills,10,12,6,4,0.6,0.5,0.5454545454545454,1.0,0.8333333333333334,0.9090909090909091
exact_first_matching,journalists,90ef9bcd67232702c3f784160def318369a627e5,hard_skills,12,16,6,5,0.5,0.375,0.42857142857142855,0.9166666666666666,0.6875,0.7857142857142857
exact_first_matching,journalists,94ca065f6edb4f80174b51ec4ec10f130946befb,hard_skills,7,7,5,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571
exact_first_matching,journalists,9807946aa72842899f9c9b89e53b428202fc4e99,hard_skills,31,36,17,10,0.5483870967741935,0.4722222222222222,0.5074626865671641,0.8709677419354839,0.75,0.8059701492537312
exact_first_matching,journalists,9f2efd1c846d255292c74ce3149eb8fad3141f8d,hard_skills,20,27,13,6,0.65,0.48148148148148145,0.553191489361702,0.95,0.7037037037037037,0.8085106382978724
exact_first_matching,journalists,a1855233ae42c86f57fbeba9428036f4e1f0cf37,hard_skills,7,7,5,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571
exact_first_matching,journalists,aaa43a27ba2a8be6a06da1d46cce8993faca585b,hard_skills,19,30,9,8,0.47368421052631576,0.3,0.3673469387755102,0.8947368421052632,0.5666666666666667,0.6938775510204083
exact_first_matching,journalists,aca921450f433131b7be8b14d317d87a1d427237,hard_skills,20,30,7,11,0.35,0.23333333333333334,0.28,0.9,0.6,0.7200000000000001
exact_first_matching,journalists,bcc6a99de69919e6579626549d83bafa32c20753,hard_skills,10,13,6,4,0.6,0.46153846153846156,0.5217391304347826,1.0,0.7692307692307693,0.8695652173913044
exact_first_matching,journalists,d5172071254de3c73d73037baef0b2833e11cf3c,hard_skills,21,20,14,4,0.6666666666666666,0.7,0.6829268292682926,0.8571428571428571,0.9,0.8780487804878048
exact_first_matching,journalists,d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,hard_skills,17,15,7,5,0.4117647058823529,0.4666666666666667,0.43749999999999994,0.7058823529411765,0.8,0.7500000000000001
exact_first_matching,journalists,da5e623b07c9b7454394874da4d8acf0fdf17bd2,hard_skills,13,18,8,4,0.6153846153846154,0.4444444444444444,0.5161290322580646,0.9230769230769231,0.6666666666666666,0.7741935483870968
exact_first_matching,journalists,deffaf8f3238f2c69621ad3e36db1ef1eeeb1f92,hard_skills,16,14,6,4,0.375,0.42857142857142855,0.39999999999999997,0.625,0.7142857142857143,0.6666666666666666
exact_first_matching,journalists,e609ba21dc9d608f0185bebc595ca0f3467342d8,hard_skills,12,17,7,5,0.5833333333333334,0.4117647058823529,0.4827586206896552,1.0,0.7058823529411765,0.8275862068965517
exact_first_matching,journalists,f59d09ccfa4a54dd57711ffda74fea02e67ce4d8,hard_skills,7,8,5,1,0.7142857142857143,0.625,0.6666666666666666,0.8571428571428571,0.75,0.7999999999999999
exact_first_matching,journalists,00f6e3734244b99b0d152c19d534d45b25833c1b,soft_skills,8,6,5,1,0.625,0.8333333333333334,0.7142857142857143,0.75,1.0,0.8571428571428571
exact_first_matching,journalists,0eb2d73e3905cbb600c0c36f4233f3127b5987e7,soft_skills,18,17,16,1,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9444444444444444,1.0,0.9714285714285714
exact_first_matching,journalists,0ede2129051621fa21822f7abdd06aec8342ea9a,soft_skills,12,12,11,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
exact_first_matching,journalists,0fc20970a707e67414f377a9f8342b13af0f02c5,soft_skills,13,14,10,3,0.7692307692307693,0.7142857142857143,0.7407407407407408,1.0,0.9285714285714286,0.962962962962963
exact_first_matching,journalists,110a040332b6ed250057f7697da62bdd46f00d64,soft_skills,13,13,13,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,1fef1456bef29fca405ca2806ff5c7939c9d5637,soft_skills,5,13,4,0,0.8,0.3076923076923077,0.4444444444444444,0.8,0.3076923076923077,0.4444444444444444
exact_first_matching,journalists,237e50c42e760f5868058f7b88d48b2c4a6219a0,soft_skills,7,10,2,0,0.2857142857142857,0.2,0.23529411764705882,0.2857142857142857,0.2,0.23529411764705882
exact_first_matching,journalists,2b2b5157e51f5cbc089349028780ab4b11622fe8,soft_skills,7,5,5,0,0.7142857142857143,1.0,0.8333333333333333,0.7142857142857143,1.0,0.8333333333333333
exact_first_matching,journalists,35bb619d3c90e8bf6a8821807d654df19233d6aa,soft_skills,17,16,12,3,0.7058823529411765,0.75,0.7272727272727272,0.8823529411764706,0.9375,0.9090909090909091
exact_first_matching,journalists,4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,soft_skills,11,13,5,0,0.45454545454545453,0.38461538461538464,0.41666666666666663,0.45454545454545453,0.38461538461538464,0.41666666666666663
exact_first_matching,journalists,47d51c4bc88cfa80dea1d0290673efbe93b50051,soft_skills,15,11,10,1,0.6666666666666666,0.9090909090909091,0.7692307692307692,0.7333333333333333,1.0,0.846153846153846
exact_first_matching,journalists,483793cabe956406ee235987240a50a56d63103e,soft_skills,14,12,11,1,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8571428571428571,1.0,0.923076923076923
exact_first_matching,journalists,4cd6b635b61047bc185dec277661f26ebe18572f,soft_skills,8,7,5,1,0.625,0.7142857142857143,0.6666666666666666,0.75,0.8571428571428571,0.7999999999999999
exact_first_matching,journalists,63ee1cc850e7e26471c56cd7365cf2510df816c9,soft_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,63f139518fd1821c988b8ce2cfbfd619dfffcf31,soft_skills,4,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,64c8e5daf0015b3b9a9c238fb4416bbe375019af,soft_skills,13,9,8,1,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.6923076923076923,1.0,0.8181818181818181
exact_first_matching,journalists,6b83ab8ba91864ede6b350b2e40cd176cb174dc5,soft_skills,10,16,7,1,0.7,0.4375,0.5384615384615384,0.8,0.5,0.6153846153846154
exact_first_matching,journalists,6fb12db28e473efaadbc134fd982a2333f3be6bc,soft_skills,4,3,3,0,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571
exact_first_matching,journalists,72b521802da89adc7e2bca1d595a3eadd5a2dc06,soft_skills,16,13,12,1,0.75,0.9230769230769231,0.8275862068965517,0.8125,1.0,0.896551724137931
exact_first_matching,journalists,7b0322bed23e3d3603ca71ad05cb0a62c4e58787,soft_skills,8,8,6,2,0.75,0.75,0.75,1.0,1.0,1.0
exact_first_matching,journalists,7b23814e7425186af7377136e829cbc29b02ed66,soft_skills,14,14,13,0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
exact_first_matching,journalists,90ef9bcd67232702c3f784160def318369a627e5,soft_skills,12,13,11,1,0.9166666666666666,0.8461538461538461,0.8799999999999999,1.0,0.9230769230769231,0.9600000000000001
exact_first_matching,journalists,94ca065f6edb4f80174b51ec4ec10f130946befb,soft_skills,5,4,4,0,0.8,1.0,0.888888888888889,0.8,1.0,0.888888888888889
exact_first_matching,journalists,9807946aa72842899f9c9b89e53b428202fc4e99,soft_skills,10,8,7,1,0.7,0.875,0.7777777777777777,0.8,1.0,0.888888888888889
exact_first_matching,journalists,9f2efd1c846d255292c74ce3149eb8fad3141f8d,soft_skills,15,14,12,2,0.8,0.8571428571428571,0.8275862068965518,0.9333333333333333,1.0,0.9655172413793104
exact_first_matching,journalists,a1855233ae42c86f57fbeba9428036f4e1f0cf37,soft_skills,13,10,10,0,0.7692307692307693,1.0,0.8695652173913044,0.7692307692307693,1.0,0.8695652173913044
exact_first_matching,journalists,aaa43a27ba2a8be6a06da1d46cce8993faca585b,soft_skills,18,14,12,2,0.6666666666666666,0.8571428571428571,0.75,0.7777777777777778,1.0,0.8750000000000001
exact_first_matching,journalists,aca921450f433131b7be8b14d317d87a1d427237,soft_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,bcc6a99de69919e6579626549d83bafa32c20753,soft_skills,8,8,8,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,d5172071254de3c73d73037baef0b2833e11cf3c,soft_skills,5,6,4,1,0.8,0.6666666666666666,0.7272727272727272,1.0,0.8333333333333334,0.9090909090909091
exact_first_matching,journalists,d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,soft_skills,16,12,11,1,0.6875,0.9166666666666666,0.7857142857142857,0.75,1.0,0.8571428571428571
exact_first_matching,journalists,da5e623b07c9b7454394874da4d8acf0fdf17bd2,soft_skills,9,13,7,1,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.8888888888888888,0.6153846153846154,0.7272727272727274
exact_first_matching,journalists,deffaf8f3238f2c69621ad3e36db1ef1eeeb1f92,soft_skills,4,3,3,0,0.75,1.0,0.8571428571428571,0.75,1.0,0.8571428571428571
exact_first_matching,journalists,e609ba21dc9d608f0185bebc595ca0f3467342d8,soft_skills,8,8,4,2,0.5,0.5,0.5,0.75,0.75,0.75
exact_first_matching,journalists,f59d09ccfa4a54dd57711ffda74fea02e67ce4d8,soft_skills,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,00f6e3734244b99b0d152c19d534d45b25833c1b,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,0eb2d73e3905cbb600c0c36f4233f3127b5987e7,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,0ede2129051621fa21822f7abdd06aec8342ea9a,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,0fc20970a707e67414f377a9f8342b13af0f02c5,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,110a040332b6ed250057f7697da62bdd46f00d64,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,1fef1456bef29fca405ca2806ff5c7939c9d5637,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,237e50c42e760f5868058f7b88d48b2c4a6219a0,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,2b2b5157e51f5cbc089349028780ab4b11622fe8,distinct_skills,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,35bb619d3c90e8bf6a8821807d654df19233d6aa,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,47d51c4bc88cfa80dea1d0290673efbe93b50051,distinct_skills,3,3,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
exact_first_matching,journalists,483793cabe956406ee235987240a50a56d63103e,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,4cd6b635b61047bc185dec277661f26ebe18572f,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,63ee1cc850e7e26471c56cd7365cf2510df816c9,distinct_skills,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,63f139518fd1821c988b8ce2cfbfd619dfffcf31,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,64c8e5daf0015b3b9a9c238fb4416bbe375019af,distinct_skills,2,1,0,1,0.0,0.0,0.0,0.5,1.0,0.6666666666666666
exact_first_matching,journalists,6b83ab8ba91864ede6b350b2e40cd176cb174dc5,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,6fb12db28e473efaadbc134fd982a2333f3be6bc,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,72b521802da89adc7e2bca1d595a3eadd5a2dc06,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,7b0322bed23e3d3603ca71ad05cb0a62c4e58787,distinct_skills,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,7b23814e7425186af7377136e829cbc29b02ed66,distinct_skills,2,2,1,1,0.5,0.5,0.5,1.0,1.0,1.0
exact_first_matching,journalists,90ef9bcd67232702c3f784160def318369a627e5,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,94ca065f6edb4f80174b51ec4ec10f130946befb,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,9807946aa72842899f9c9b89e53b428202fc4e99,distinct_skills,2,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,9f2efd1c846d255292c74ce3149eb8fad3141f8d,distinct_skills,1,2,0,1,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
exact_first_matching,journalists,a1855233ae42c86f57fbeba9428036f4e1f0cf37,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,aaa43a27ba2a8be6a06da1d46cce8993faca585b,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,aca921450f433131b7be8b14d317d87a1d427237,distinct_skills,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,bcc6a99de69919e6579626549d83bafa32c20753,distinct_skills,4,4,2,2,0.5,0.5,0.5,1.0,1.0,1.0
exact_first_matching,journalists,d5172071254de3c73d73037baef0b2833e11cf3c,distinct_skills,2,2,1,1,0.5,0.5,0.5,1.0,1.0,1.0
exact_first_matching,journalists,d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,da5e623b07c9b7454394874da4d8acf0fdf17bd2,distinct_skills,1,2,0,1,0.0,0.0,0.0,1.0,0.5,0.6666666666666666
exact_first_matching,journalists,deffaf8f3238f2c69621ad3e36db1ef1eeeb1f92,distinct_skills,3,4,2,0,0.6666666666666666,0.5,0.5714285714285715,0.6666666666666666,0.5,0.5714285714285715
exact_first_matching,journalists,e609ba21dc9d608f0185bebc595ca0f3467342d8,distinct_skills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,f59d09ccfa4a54dd57711ffda74fea02e67ce4d8,distinct_skills,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0
exact_first_matching,journalists,00f6e3734244b99b0d152c19d534d45b25833c1b,must_have,23,29,13,9,0.5652173913043478,0.4482758620689655,0.4999999999999999,0.9565217391304348,0.7586206896551724,0.8461538461538461
exact_first_matching,journalists,0eb2d73e3905cbb600c0c36f4233f3127b5987e7,must_have,28,30,25,3,0.8928571428571429,0.8333333333333334,0.8620689655172413,1.0,0.9333333333333333,0.9655172413793104
exact_first_matching,journalists,0ede2129051621fa21822f7abdd06aec8342ea9a,must_have,18,21,13,5,0.7222222222222222,0.6190476190476191,0.6666666666666666,1.0,0.8571428571428571,0.923076923076923
exact_first_matching,journalists,0fc20970a707e67414f377a9f8342b13af0f02c5,must_have,26,32,17,9,0.6538461538461539,0.53125,0.5862068965517242,1.0,0.8125,0.896551724137931
exact_first_matching,journalists,110a040332b6ed250057f7697da62bdd46f00d64,must_have,21,23,15,4,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.9047619047619048,0.8260869565217391,0.8636363636363636
exact_first_matching,journalists,1fef1456bef29fca405ca2806ff5c7939c9d5637,must_have,17,28,12,5,0.7058823529411765,0.42857142857142855,0.5333333333333333,1.0,0.6071428571428571,0.7555555555555554
exact_first_matching,journalists,237e50c42e760f5868058f7b88d48b2c4a6219a0,must_have,33,44,17,11,0.5151515151515151,0.38636363636363635,0.44155844155844154,0.8484848484848485,0.6363636363636364,0.7272727272727273
exact_first_matching,journalists,2b2b5157e51f5cbc089349028780ab4b11622fe8,must_have,19,19,13,4,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.8947368421052632,0.8947368421052632,0.8947368421052632
exact_first_matching,journalists,35bb619d3c90e8bf6a8821807d654df19233d6aa,must_have,29,31,18,9,0.6206896551724138,0.5806451612903226,0.6000000000000001,0.9310344827586207,0.8709677419354839,0.9
exact_first_matching,journalists,4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,must_have,36,51,21,11,0.5833333333333334,0.4117647058823529,0.4827586206896552,0.8888888888888888,0.6274509803921569,0.735632183908046
exact_first_matching,journalists,47d51c4bc88cfa80dea1d0290673efbe93b50051,must_have,33,34,20,11,0.6060606060606061,0.5882352941176471,0.5970149253731343,0.9393939393939394,0.9117647058823529,0.9253731343283583
exact_first_matching,journalists,483793cabe956406ee235987240a50a56d63103e,must_have,24,23,18,4,0.75,0.782608695652174,0.7659574468085107,0.9166666666666666,0.9565217391304348,0.9361702127659574
exact_first_matching,journalists,4cd6b635b61047bc185dec277661f26ebe18572f,must_have,20,20,12,5,0.6,0.6,0.6,0.85,0.85,0.85
exact_first_matching,journalists,63ee1cc850e7e26471c56cd7365cf2510df816c9,must_have,5,4,4,0,0.8,1.0,0.888888888888889,0.8,1.0,0.888888888888889
exact_first_matching,journalists,63f139518fd1821c988b8ce2cfbfd619dfffcf31,must_have,20,19,13,6,0.65,0.6842105263157895,0.6666666666666667,0.95,1.0,0.9743589743589743
exact_first_matching,journalists,64c8e5daf0015b3b9a9c238fb4416bbe375019af,must_have,21,18,14,4,0.6666666666666666,0.7777777777777778,0.717948717948718,0.8571428571428571,1.0,0.923076923076923
exact_first_matching,journalists,6b83ab8ba91864ede6b350b2e40cd176cb174dc5,must_have,24,36,17,6,0.7083333333333334,0.4722222222222222,0.5666666666666667,0.9583333333333334,0.6388888888888888,0.7666666666666666
exact_first_matching,journalists,6fb12db28e473efaadbc134fd982a2333f3be6bc,must_have,20,25,13,5,0.65,0.52,0.5777777777777778,0.9,0.72,0.7999999999999999
exact_first_matching,journalists,72b521802da89adc7e2bca1d595a3eadd5a2dc06,must_have,30,31,20,8,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.9333333333333333,0.9032258064516129,0.9180327868852459
exact_first_matching,journalists,7b0322bed23e3d3603ca71ad05cb0a62c4e58787,must_have,16,28,10,4,0.625,0.35714285714285715,0.45454545454545453,0.875,0.5,0.6363636363636364
exact_first_matching,journalists,7b23814e7425186af7377136e829cbc29b02ed66,must_have,25,28,19,5,0.76,0.6785714285714286,0.7169811320754718,0.96,0.8571428571428571,0.9056603773584904
exact_first_matching,journalists,90ef9bcd67232702c3f784160def318369a627e5,must_have,24,29,17,6,0.7083333333333334,0.5862068965517241,0.6415094339622641,0.9583333333333334,0.7931034482758621,0.8679245283018867
exact_first_matching,journalists,94ca065f6edb4f80174b51ec4ec10f130946befb,must_have,12,11,10,1,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.9166666666666666,1.0,0.9565217391304348
exact_first_matching,journalists,9807946aa72842899f9c9b89e53b428202fc4e99,must_have,43,47,28,11,0.6511627906976745,0.5957446808510638,0.6222222222222222,0.9069767441860465,0.8297872340425532,0.8666666666666666
exact_first_matching,journalists,9f2efd1c846d255292c74ce3149eb8fad3141f8d,must_have,35,41,26,8,0.7428571428571429,0.6341463414634146,0.6842105263157895,0.9714285714285714,0.8292682926829268,0.8947368421052632
exact_first_matching,journalists,a1855233ae42c86f57fbeba9428036f4e1f0cf37,must_have,20,17,15,2,0.75,0.8823529411764706,0.8108108108108107,0.85,1.0,0.9189189189189189
exact_first_matching,journalists,aaa43a27ba2a8be6a06da1d46cce8993faca585b,must_have,37,44,25,10,0.6756756756756757,0.5681818181818182,0.617283950617284,0.9459459459459459,0.7954545454545454,0.8641975308641975
exact_first_matching,journalists,aca921450f433131b7be8b14d317d87a1d427237,must_have,20,28,8,11,0.4,0.2857142857142857,0.3333333333333333,0.95,0.6785714285714286,0.7916666666666667
exact_first_matching,journalists,bcc6a99de69919e6579626549d83bafa32c20753,must_have,19,24,15,4,0.7894736842105263,0.625,0.6976744186046512,1.0,0.7916666666666666,0.8837209302325582
exact_first_matching,journalists,d5172071254de3c73d73037baef0b2833e11cf3c,must_have,28,27,20,6,0.7142857142857143,0.7407407407407407,0.7272727272727273,0.9285714285714286,0.9629629629629629,0.9454545454545454
exact_first_matching,journalists,d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,must_have,33,27,20,6,0.6060606060606061,0.7407407407407407,0.6666666666666666,0.7878787878787878,0.9629629629629629,0.8666666666666665
exact_first_matching,journalists,da5e623b07c9b7454394874da4d8acf0fdf17bd2,must_have,22,31,16,5,0.7272727272727273,0.5161290322580645,0.6037735849056604,0.9545454545454546,0.6774193548387096,0.7924528301886793
exact_first_matching,journalists,deffaf8f3238f2c69621ad3e36db1ef1eeeb1f92,must_have,23,18,11,6,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.7391304347826086,0.9444444444444444,0.8292682926829269
exact_first_matching,journalists,e609ba21dc9d608f0185bebc595ca0f3467342d8,must_have,20,21,11,5,0.55,0.5238095238095238,0.5365853658536585,0.8,0.7619047619047619,0.7804878048780488
exact_first_matching,journalists,f59d09ccfa4a54dd57711ffda74fea02e67ce4d8,must_have,9,10,6,2,0.6666666666666666,0.6,0.631578947368421,0.8888888888888888,0.8,0.8421052631578948
exact_first_matching,journalists,00f6e3734244b99b0d152c19d534d45b25833c1b,nice_to_have,2,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,0eb2d73e3905cbb600c0c36f4233f3127b5987e7,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,0ede2129051621fa21822f7abdd06aec8342ea9a,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,0fc20970a707e67414f377a9f8342b13af0f02c5,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,110a040332b6ed250057f7697da62bdd46f00d64,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,1fef1456bef29fca405ca2806ff5c7939c9d5637,nice_to_have,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,237e50c42e760f5868058f7b88d48b2c4a6219a0,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,2b2b5157e51f5cbc089349028780ab4b11622fe8,nice_to_have,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0
exact_first_matching,journalists,35bb619d3c90e8bf6a8821807d654df19233d6aa,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,4068b7cbc033a78eb1eb97eaa3a2d6a514385ce3,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
