path,bytes,sha256,role
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/bm25__overlap_ratio_p2.png,38750,6ceebdac176505dfce4ed7c61abae06ecf494225d2a2bc27db152f174acb8dfa,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/bm25__p1_count.png,36732,e19751d5127eb118bcfbf02f433281eed4f04c64dcae928782b524c98ad21e2f,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/bm25__p2_count.png,33287,c8cdfd1b1f4e773c546a1d4d575e5aba454708bf3c9c0d874b83b5d0d3acfb46,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/embed__matched_total.png,39319,0b11329f994211fcf3a8fbe43cd0a8fa3659687d9f35baf80e28128eb0e773e4,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/embed__overlap_ratio_p1.png,35457,bf505617209a6744ff4a047df0bad905d15cb4ae447701485347aa614e0bc447,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/embed__overlap_ratio_p2.png,43395,c832ca140418d63f4f9f31c7e165076fa51454169c20ce86711fdcce5e9676da,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/embed__p1_count.png,36496,d27a6a11ca1a8b5127787d95c2a71587a16b6cf98a49a347f6a46d0d682fa9ce,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/embed__p2_count.png,32801,80f4fe99156a0d07d950404797e6a11930a0bd8622a69bca7b8822cc4e96a0ff,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/exact__matched_total.png,37148,a7660424ea1090d02403eed0acca17b515d344955af1f36444c1f0e4b0c908a8,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/exact__overlap_ratio_p1.png,37571,f84a0ea4fcab6be48bb6cbb730744ba6538d9abe4547ad2710b0556eea9a08bb,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/exact__overlap_ratio_p2.png,42431,acb6a229df7423eab2dd0acbe478fd4c51bd51222b778e9ed1a19b649afa270b,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/exact__p1_count.png,36252,b330776c1691339d2a1ce87cbc6e0ee9123b9d0637e622b8a7f39b7b135d29de,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/exact__p2_count.png,33125,368cb4eaa856280ded7b35fba95176e5e5b308fe791d39039d8cf8054eb10983,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/hybrid__matched_total.png,40884,1755f731feb0abb1ecdb7cb2bb92e4bd60b2036a7750a7ac70e0cf4bb218b896,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/hybrid__overlap_ratio_p1.png,37994,cf5a51b558f3c089cd368d787ea1e8980660ee4100f8bc573ece27336d60a71b,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/hybrid__overlap_ratio_p2.png,43096,b96c34e28ddd2bf6b3e4eeb5dcb4d2d23ce1f59b5c115c7e99466be687a2c865,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/hybrid__p1_count.png,36557,200244d66116cbf7bd67282b65423ee668bd59282954256b60095a6baf2f46ce,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/eda_hist/no_merge/hybrid__p2_count.png,33552,da58ff5ba5e4ae81e77f49af9713ba21b02632394688bf9687449533734d6e67,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/per_row.csv,290290,06872e53ecedef6fc87611209230d68d3b8260f15f1f334bc56b6cdd2a308297,inter_annotator_reliability
reliability/journalist_legacy_analysis/hard_skills/summary.csv,1493,174de27ea7f43059a2ed155a04631bdd7b8edd0a0e90cf2c279255a592137c57,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/avg_by_label.csv,1017,324ca3bebdf29e113eaa1a6fffa646800623601fd74eef751eb7d82706c7583d,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/bm25__matched_total.png,34912,d38ec0c2a4bbfb7b68008499b7c134a59c3b931d6bf99d4bb3aed32078103303,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/bm25__overlap_ratio_p1.png,43802,fc85de164fdd2506f2dd918660cfde568dda53cfe2aafcb9744670e3c27b1631,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/bm25__overlap_ratio_p2.png,43349,96cbbecaf47f62593266c4af544e2fbdf68cfc3cbdf915edac55182fe7a9dab2,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/bm25__p1_count.png,34204,b487f5171c1ab1aaa4c8856de4cb76eff9aa2abf34bf39c1257dca6585cc8998,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/bm25__p2_count.png,34048,a2fb62c3c21457d094136b40e4baed168168536af54636637966c1566fb01d32,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/embed__matched_total.png,34161,13bbe9daa8c30fb4e2d617978a0076ffe850d460bd3ccf69f53818da190a20c1,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/embed__overlap_ratio_p1.png,37387,774f326c2b282868ca5411e01bd402b761c4d4587b6dd257a86172c3027d0276,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/embed__overlap_ratio_p2.png,35869,264f4ab529a428373f2cf273af0b7c9de431df1be4f68845634b35fa89dd654c,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/embed__p1_count.png,32252,5427de56737101b4bcd1d3ce7caf65d6dd38a4a823b9ae1126d9f9919432c230,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/embed__p2_count.png,32381,ceeefb978c01cf86fe403032fb88a423ef60595c52d54bb85efc57423df998c7,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/exact__matched_total.png,33632,de0b9e2c9b598a948a167965b0f90f66500d0ba5cfcc07a809473fe2f3ac2fb3,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/exact__overlap_ratio_p1.png,36826,74568acd4f80292c4d21c5caf806d2240931e43af793914b4486def682f64ae8,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/exact__overlap_ratio_p2.png,42749,cdb04f847ec45ab6c472e19cb6664802921f4cc0210d1f4f24838c2247cf5fb9,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/exact__p1_count.png,32504,87472d148fcf2b2f6f2a8c001e3fd283729a6e2ed3345a4dccc8d3c8601da1ca,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/exact__p2_count.png,32341,962660f872caecae3c8e91530ea7e2399152e76068248f06dfaf443c261574cf,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/hybrid__matched_total.png,41577,30f10fd6a3d4a3bde3aaed1905e1db780a577156213e7490a5e300758d7d3ee9,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/hybrid__overlap_ratio_p1.png,39233,f956522f090994ce1e18871ff5c3cb777e895a2f71700b007b472ebabf8cf97c,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/hybrid__overlap_ratio_p2.png,38396,17f1d1451380c777b47e22a1bec449dcd1e58279dcebc819df77479c57d536db,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/hybrid__p1_count.png,33308,cbac9bf03ff7c2f67def9e68853af6c8477cb78ebb0af51a25748ef1485f3a31,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/merge/hybrid__p2_count.png,32922,60f1a40cbc3bff5cff54ae236b4496a2d78aacb41aa3ab1323da15020661a099,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/bm25__matched_total.png,32400,ceaa0baa8ed5e31c5afb2b742ca699b2b3706b315be9257423ec774e45534ecf,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/bm25__overlap_ratio_p1.png,45523,dc869ff4dbcf0ffb950f15577c1868dd3d1dfec958d477d2cb5a4dd4978123f1,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/bm25__overlap_ratio_p2.png,43350,857cec1ba6c1b9803c3da867e308de551237cca389f909977949ff702a290fda,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/bm25__p1_count.png,31838,b0a53eb28bf603b2f603f568e4069e7280225fecdf50f3e625bf2a956b29f16a,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/bm25__p2_count.png,31574,574b61c8a23cd69561295c0fabe6be2c370dc114a80940da622625d486179a3d,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/embed__matched_total.png,40190,16ad9d5b6bd3dc1b45d710c75c2878af10a139c0230e257dce75b17f0cc2c221,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/embed__overlap_ratio_p1.png,37171,524cccdf299a3fa696337a56af07e029918a950e4fddf55b83619b1e466f195f,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/embed__overlap_ratio_p2.png,35596,4b255ab9497d7c1556d973b026bafe3e7e631b5b84ed879670a6584beffd3b88,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/embed__p1_count.png,31718,539dbcdb7254f42ad8df0e4d7296e7845e7fed5915930d6db4a9c81b9a51268f,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/embed__p2_count.png,32048,e3e11f24d26f4fb9cea59cfe0af2c5ef3452a9e44e8e8d200ce9f2273d41e6f3,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/exact__matched_total.png,33316,ed717af003e19e111cd04dbe9a3bec7778bae6375e211f44d68bb4aee9d799f1,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/exact__overlap_ratio_p1.png,36293,0c975ea70823d2b14fdc69255e0d70808a12e5f5b8ac485c86bb8f4446b3fc71,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/exact__overlap_ratio_p2.png,42152,5664d1b7ef8ee15b45f7bbb9f869f6600cb4e75d31b91047fa677b05e6cb23e8,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/exact__p1_count.png,32947,0489b317118a917367c879cf8ba919815a4ff3d9f84bbe9e26864ae8eeea095b,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/exact__p2_count.png,32647,f6c99e79e3f2ae8310df5d35b01d23624e20505d928d86e80deff6d6381ac0b2,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/hybrid__matched_total.png,35566,4662b541b1079f2e4b0ac4b8e2c863428e10167cc5afc89d0eecbc4dd072a306,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/hybrid__overlap_ratio_p1.png,38266,411abde8f2a7a4156d5d541297bf14f742dda348e7240f60a92769f756ef388c,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/hybrid__overlap_ratio_p2.png,37618,e7eab7e1f8d427f3a1634019cad8b0b58830b7e2a013b294c7aebe26c6be801e,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/hybrid__p1_count.png,32911,4493982caf59575d4c1c6f4e7194bf9bbec18f8dfe97f8486b29d67b681a8571,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/eda_hist/no_merge/hybrid__p2_count.png,32810,5b964a63a51b74bee7df9ab5819fe1f46e7122b2c036298dd964782a8be85e15,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/per_row.csv,362424,8362e192365e763728a451ec7290214fb326c565e56df52bd5820eee2958073f,inter_annotator_reliability
reliability/journalist_legacy_analysis/must_have/summary.csv,1493,791f2596929c6865913b39189e3f57d7fe18e89a08910031277cc6f8ff6124ff,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/avg_by_label.csv,1003,3735fc65850dcba3e399948644dd328473f5e7384a661fd4f2c6889d9ff56d4a,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/bm25__matched_total.png,35534,fdd79778cefde8e53317bf9ea8894ac14fc12d91044024d80a7bd68197a57482,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/bm25__overlap_ratio_p1.png,36913,57ce0adf521a6bdd1d09d5f898150c997a7a2bd71381e53e19a51fbb1e8e8e63,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/bm25__overlap_ratio_p2.png,37288,894036449bd82b693a4dafed070f843e678629243a046d333c98110fbbef5589,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/bm25__p1_count.png,39883,e3118885ebc8c67c3af95ef535fb6bfd7fdad68076f3f5d4767a1a9209de25be,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/bm25__p2_count.png,34083,babe753d529b66ea9273588fb77ae7acf809bbab433e1f9ffbd53f985ea39c41,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/embed__matched_total.png,35202,d822b50a18105711dbb13a35b3274cee9b441aaab75bf5184a563c819abf6fbd,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/embed__overlap_ratio_p1.png,36731,1500a71da3179e6c56209fdf00c2b9379c58c00e1f8b543fdcc5881569dd5c23,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/embed__overlap_ratio_p2.png,37085,cbdce357e92b8067e610841360daf1dbc28926c59b12f574f450bfbb75c9f7df,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/embed__p1_count.png,40143,2da1ba426cbe60351f29964b3ebd1c56f864085fed4719e9df3c4051bdb9af27,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/embed__p2_count.png,34970,bb22a64d9371b5a8055987351207b81d36e7a52884478dbd912c645c9e849355,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/exact__matched_total.png,37661,7b5b49ec74cd96cfde32cac31f975948f4c9fefdc5a27e18ac218e7aa37b033e,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/exact__overlap_ratio_p1.png,38442,9e8b076fab687a73d56cd3b4787edabce46751d65d65c4d4b510f5455ecb6b37,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/exact__overlap_ratio_p2.png,38801,9bd9a85fb39ad874c3fdcbceb8b6655578f6de6ea42e3b45a3df4fc37b6306c7,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/exact__p1_count.png,40805,494adb510b61d5b40d8c9f3b7d1651bf3fb7cb94f83b9f461eb99af38aefe090,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/exact__p2_count.png,35181,373d56a381dff8ab73665089e4a88ec9b71faa3871dc5799f3b6edfd9ed0206f,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/hybrid__matched_total.png,35952,c589393b10b51d670220cbdbee8dd601192ac637dc18e1c096cdb58ad4203bfd,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/hybrid__overlap_ratio_p1.png,37476,895504a81fadbed3ee2dd89a130bb560c180b7ae16f395c8d3d910891a8ddb5e,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/hybrid__overlap_ratio_p2.png,37832,87514c1e52b6430515f7107b6a9e45bf28bb46ff3737b486c4ef00f64169906c,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/hybrid__p1_count.png,40891,004d8c642fa924f8ce9062f64254ae517f1786fca5ec4ac55a9e2d361ee75ad3,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/merge/hybrid__p2_count.png,35417,d2e93ca3d62f946064d12426c4925e6620a150ccfbe9a305f3b480a0c3054d20,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/bm25__matched_total.png,34736,12d681cd95b9b99196416370916feaaa17741543c096ea56571aa79e5959cf11,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/bm25__overlap_ratio_p1.png,36417,89a29b8755b4c75b4ad89b31244b820d7b903bb071fa74133ca31340ecb272ea,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/bm25__overlap_ratio_p2.png,36798,dd89550ab0e6aefc99f2afaa7ee6cc9d7ac3e51c6b90a9e78ddcbcf91136a292,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/bm25__p1_count.png,39539,3ed449d32def565e6a65b1f5f996328fa245d411d1ee58bfba21dc96b4fa739c,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/bm25__p2_count.png,34663,80b9600a357bf229b5542327d023b15013df6d32faccf2bace11c4a53a7cbdfe,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/embed__matched_total.png,35004,7d5eb60f2c1c929baa29912362aa464da638fd9a0c80577ce179bbfdd613c8b2,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/embed__overlap_ratio_p1.png,36430,55c967c35abbcc798c19291ef75c3a8cb6d8238517b088e3891bd45b6d153da5,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/embed__overlap_ratio_p2.png,36777,3f1f38f2f5838fb6b61b21880cbfbfdc6f0227a5cde0b0916a6c25518b44551a,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/embed__p1_count.png,39065,ebae6673adfca4a0260892830b399b425c1098e4b5eb4213dba5f82122aa68e8,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/embed__p2_count.png,33324,ffba92a228349ba573dcf631915d67aed3dc494d0cfbfc50e0bf67f315161605,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/exact__matched_total.png,37174,f9cb047b53bb3d71951d1bc21a32dcd017aa2915df1ca6a7333dbb92ec5a2bf3,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/exact__overlap_ratio_p1.png,38410,c510aa356564f772e96c68e394c8f4c26617815b8e770bf006afce4b59256801,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/exact__overlap_ratio_p2.png,38768,cabf2ca5f74ef6c2819e18d8679ce43ad3b2fdd158f6e86478fc8cc59a9a4f17,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/exact__p1_count.png,40089,3a25cbbc00570dfb286e74e8555342d7f79439670dcaab474c07f5afecda40f2,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/exact__p2_count.png,34299,271bb147beeea5f8979a331029dcd06c5077d69c78a49d96b8d8e92e97b06fe7,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/hybrid__matched_total.png,35815,e4663ad53a3558a4bf7b1063ae2137d263e0a7b302512d8e48d13dbc416c37ec,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/hybrid__overlap_ratio_p1.png,37485,7fd0909add19e18e72a8f6d6a3e41e12c3cd8e43bfbe4d29e6ce5b2a868b15f2,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/hybrid__overlap_ratio_p2.png,37840,8f8b2e8ea778edd03a3124a27f5d0c9de99a15913029e2fc985cfb118ac6f6a8,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/hybrid__p1_count.png,40119,5531a087aa05a7b301432740c79ff7669c10031e90d738431bca0ec176d13950,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/eda_hist/no_merge/hybrid__p2_count.png,34290,191201d807db0832e3bd24c9fb1fc854aeb4d0c6ecbe7b6137b1a9e342a074ef,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/per_row.csv,16756,e989247c9aa1bf49e8d97399e3bc5c487e65b9794c461fadb85c2f97c321b55c,inter_annotator_reliability
reliability/journalist_legacy_analysis/nice_to_have/summary.csv,1447,a733d3ee601434aec624a5cd21aebb3efc72763ef17046157738f9b9afed11fb,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/avg_by_label.csv,1048,3955372957e02da90830529ccd3c5d697207f10d96f2256209daae4c90aa4620,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/bm25__matched_total.png,34502,c9888350a18d13d8000ea9df765b5c55298cff309f346a06fa1f61f43927bd2e,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/bm25__overlap_ratio_p1.png,37741,e5f4c7432dd41301b8819edfa428fcbef481477a6c8f1f8a286c430a32406ee3,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/bm25__overlap_ratio_p2.png,38060,d5ef745a5b516b84ce5e489b852a2b4b2a85f595363dff13efdc1d08972512fd,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/bm25__p1_count.png,39164,8de12259df12a63aff680499c2935533a3b390d1c6913fb9bd08241e000a0c6c,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/bm25__p2_count.png,34158,2a023c74c22fec3b0714608bd6a5c194eea697468210bf0440b6d7120c63792d,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/embed__matched_total.png,33452,c1b7cc27e9cf1f36c6658a9f9b5c88292bddf60aa90b7d97320a28fa245ab9b7,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/embed__overlap_ratio_p1.png,36750,8d9a13c83739b4e239fb383aa4bc2b1c8155b09643aeba011c58af4ddc523851,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/embed__overlap_ratio_p2.png,36583,aaeff85b4e1f2b20589ca9beebb396b930cda26bc8d9d6955232acd34f694537,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/embed__p1_count.png,33477,a37b75514da50e642d34885ae893254dfc819e46c3f2978392471127b9138385,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/embed__p2_count.png,33861,b8b7d74e4ff344aa5f8854d52bb4814b80e5f502470e2f4885abe3e8a60d6d45,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/exact__matched_total.png,36768,7fa3cac13516ef160253478ab0d00c23be20edce9e8e7bed7616897d06778116,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/exact__overlap_ratio_p1.png,36468,086bbc54e9be27da6740bb1f8f64a10baba598c0c3c500d79959711318821a57,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/exact__overlap_ratio_p2.png,42692,7a69ad31e1c578d63412a8232680c79c018ce1a15d044bd176fa29989e6fc9ec,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/exact__p1_count.png,40118,68eaaf0616ed13ada5cd0c7e6459232a9c5b1c9feb4c24efb4f3cfb32c42cc1a,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/exact__p2_count.png,35084,5bbcdcb737a29e86b67bf3ffcd4665f5cc2b103b1e86b258b3fd9cfb04268ea3,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/hybrid__matched_total.png,41704,982102dba876f7e410fea15ace0cbe05c522c5427cf4e3791c4e000368165a63,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/hybrid__overlap_ratio_p1.png,36839,b41e59c090d8e45b9b770d12464c742a693cd279d5016d1eca15c85eef118733,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/hybrid__overlap_ratio_p2.png,37666,c27ab0d7780bfabd17d51c786335432af1030af38d1b6f46fea2b99b9d9224f5,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/hybrid__p1_count.png,34060,81f5f8aaeeeddb651d2874df3367a7fe8bbcdb12872aa09e4fde463e85317f03,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/merge/hybrid__p2_count.png,34779,6705f90c3f496fd151cadaf237f7813a369d3a4bd0f3eba0483a060caa205a08,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/bm25__matched_total.png,34588,36a97f602de5e0124bd3d39aa66552b0462c2a6ea4972d14dbe38036b544ffe7,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/bm25__overlap_ratio_p1.png,37549,54664ea30a1ba0d18f42a99d3d79d44afc83db586ddced3efc263b17a8f232b0,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/bm25__overlap_ratio_p2.png,37881,9dbc5f9f40c64435e23cdb01ffb0a0fbec606bb26d1613d2f70d8cec15880f69,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/bm25__p1_count.png,40792,225c5db74c25df2597c75a75224c32355dc7abc99c6cdffc3ab02fede09f0f78,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/bm25__p2_count.png,35345,9b7d20ca88f990cf919df3e16b22fc4112b52dc05686e0f994fe2fdd58b1a48f,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/embed__matched_total.png,34640,7b688d3ad47c98c2c825f855749c4eaf5b3353644c05a22c8b30c9e02ae5294f,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/embed__overlap_ratio_p1.png,36542,b40a2a46c7b45be205560901f8a2cb59f22266170b6950f73c5c06901b90a9d8,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/embed__overlap_ratio_p2.png,36346,70b2879129e00a114c9e3a24737d08c6a2a0fba94e3b854260a84836fcdbb937,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/embed__p1_count.png,40605,4214fd170139d8c081623b088515ebb25ca4764d45652e6051b04175de2f7c50,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/embed__p2_count.png,34128,19955b4d1ced9ace01f9b6421ef5e1a3cae1984510d354ce7983d9496a27eb28,inter_annotator_reliability
reliability/journalist_legacy_analysis/soft_skills/eda_hist/no_merge/exact__matched_total.png,36563,bed5f3227961e256a1dfd5c79688af9c11aab1c920c147c3c969e4bbcddf0772,inter_annotator_reliability
