model,domain,skill,id,exact_new_matches,containment_new_matches,lexical_new_matches,semantic_new_matches,predicted_count,gold_count,exact_true_positives,exact_precision,exact_recall,exact_f1,containment_true_positives,containment_precision,containment_recall,containment_f1,lexical_true_positives,lexical_precision,lexical_recall,lexical_f1,semantic_true_positives,semantic_precision,semantic_recall,semantic_f1,raw_prediction_count,filtered_prediction_count,duplicate_items_removed,unsupported_count,unsupported_rate,gold,raw_prediction,prediction,filtered_prediction,unsupported_prediction,llm_source_row,llm_text_exact_after_normalization,llm_text_token_exact_after_normalization,llm_text_compact_exact_after_normalization,llm_text_token_sequence_similarity
Claude,journal,soft_skills,c0bd3e1145ec721a5ca7563aa51dd36844b3f5a5,0,1,1,0,16,2,0,0.0,0.0,0.0,1,0.0625,0.5,0.1111111111111111,2,0.125,1.0,0.2222222222222222,2,0.125,1.0,0.2222222222222222,16,0,0,2,0.125,jobba i ett högt tempo | trivas med att jobba i en kreativ miljö och i högt tempo,drivande | nyfikna | modiga | våga testa nytt | jobba i högt tempo | kreativ miljö | ta feedback på allvar | stimuleras av att snabbt kunna sätta dig in i nya frågor | skapa intresse hos läsaren | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,drivande | nyfikna | modiga | våga testa nytt | jobba i högt tempo | kreativ miljö | ta feedback på allvar | stimuleras av att snabbt kunna sätta dig in i nya frågor | skapa intresse hos läsaren | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,jobba i högt tempo | ta feedback på allvar,70,True,True,True,1.0
Claude,journal,soft_skills,5a196b390b6e2d238f8f7dca01818a4dc1526f6a,2,0,0,0,3,2,2,0.6666666666666666,1.0,0.8,2,0.6666666666666666,1.0,0.8,2,0.6666666666666666,1.0,0.8,2,0.6666666666666666,1.0,0.8,3,0,0,0,0.0,flexibel | trivs med tempot och omväxlingen,flexibel | trivs med tempot och omväxlingen | van vid distansarbete,flexibel | trivs med tempot och omväxlingen | van vid distansarbete,,,72,False,True,True,1.0
Claude,journal,soft_skills,d88adb5ed92e870a6897a719bc894d94c81addf9,3,0,0,0,5,3,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,5,0,0,0,0.0,strukturerad | idérik | kreativ,strukturerad | idérik | kreativ | tänka strategiskt | speglar samhället,strukturerad | idérik | kreativ | tänka strategiskt | speglar samhället,,,78,True,True,True,1.0
Claude,journal,soft_skills,3d0ec4e8e5c308f1fc71e9c1b57e1d2ded090d60,3,1,0,0,6,4,3,0.5,0.75,0.6,4,0.6666666666666666,1.0,0.8,4,0.6666666666666666,1.0,0.8,4,0.6666666666666666,1.0,0.8,6,0,0,0,0.0,glädjespridare | gillar att ta eget initiativ | Flexibilitet | anpassningsbarhet,glädjespridare | sätter kunden i fokus | ta eget initiativ | ta ansvar | Flexibilitet | anpassningsbarhet,glädjespridare | sätter kunden i fokus | ta eget initiativ | ta ansvar | Flexibilitet | anpassningsbarhet,,,79,True,True,True,1.0
Claude,journal,soft_skills,89a858dea7022dc8f6db59291c3de977696a26ce,2,1,0,0,4,3,2,0.5,0.6666666666666666,0.5714285714285715,3,0.75,1.0,0.8571428571428571,3,0.75,1.0,0.8571428571428571,3,0.75,1.0,0.8571428571428571,4,0,0,0,0.0,idérik | van att ta stort ansvar | jobba strukturerat,idérik | ta stort ansvar | jobba strukturerat | öppna och välkomnande,idérik | ta stort ansvar | jobba strukturerat | öppna och välkomnande,,,81,True,True,True,1.0
Claude,journal,soft_skills,82e190a793bc4e5d9d9f382138ee16fe0cf0cd72,10,6,0,0,17,17,10,0.5882352941176471,0.5882352941176471,0.5882352941176471,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,17,0,0,0,0.0,arbeta i team | noggrann | strukturerad | har en hög stresströskel | nyfiken | mycket god samarbetsförmåga | snabb | driven | initiativrik | flexibel | lätt anpassa dig till ändrade omständigheter | lätt för att ta kontakt med och möta människor | Har hög arbetsmoral | Har hög stresstålighet | uttrycka dig väl i svenska språket både i tal och skrift | utåtriktad | hög social kompetens,noggrann | strukturerad | hög stresströskel | nyfiken | stort samhällsintresse | god samarbetsförmåga | snabb | driven | initiativrik | flexibel | anpassa dig till ändrade omständigheter | lätt för att ta kontakt med och möta människor | hög arbetsmoral | hög stresstålighet | utåtriktad | hög social kompetens | trivs att arbeta i team,noggrann | strukturerad | hög stresströskel | nyfiken | stort samhällsintresse | god samarbetsförmåga | snabb | driven | initiativrik | flexibel | anpassa dig till ändrade omständigheter | lätt för att ta kontakt med och möta människor | hög arbetsmoral | hög stresstålighet | utåtriktad | hög social kompetens | trivs att arbeta i team,,,82,True,True,True,1.0
Claude,journal,soft_skills,86e8609f7c3cbc8b25f68acdf42a8c545bf5e5d3,3,3,0,0,13,7,3,0.23076923076923078,0.42857142857142855,0.3,6,0.46153846153846156,0.8571428571428571,0.6,6,0.46153846153846156,0.8571428571428571,0.6,6,0.46153846153846156,0.8571428571428571,0.6,13,0,0,0,0.0,självgående | stort eget driv | gillar ett strukturerat sätt att jobba | ställa om när situationen kräver det | nyfiken | stresstålig | bekväm med att stå på scenen inför hundratals människor,självgående | eget driv | förmåga att sätta in saker i ett sammanhang | allmänbildad | samhällsintresserad | förklara komplexa uppgifter på ett begripligt och intressant sätt | bygga relationer | strukturerat sätt att jobba | förmåga att ställa om när situationen kräver det | nyfiken | stresstålig | ser möjligheter | får saker att hända,självgående | eget driv | förmåga att sätta in saker i ett sammanhang | allmänbildad | samhällsintresserad | förklara komplexa uppgifter på ett begripligt och intressant sätt | bygga relationer | strukturerat sätt att jobba | förmåga att ställa om när situationen kräver det | nyfiken | stresstålig | ser möjligheter | får saker att hända,,,83,True,True,True,1.0
Claude,journal,soft_skills,f8f9f3be4224f81aeefa70ac0098e86aa6196b9d,4,2,0,0,8,6,4,0.5,0.6666666666666666,0.5714285714285715,6,0.75,1.0,0.8571428571428571,6,0.75,1.0,0.8571428571428571,6,0.75,1.0,0.8571428571428571,8,0,0,0,0.0,strukturerad | idérik | kreativ | jobba i grupp | har lätt för att samarbeta med andra | stresstålig,strukturerad | idérik | kreativ | trivs att jobba i grupp | lätt för att samarbeta med andra | stresstålig | arbetsledning | samarbetar,strukturerad | idérik | kreativ | trivs att jobba i grupp | lätt för att samarbeta med andra | stresstålig | arbetsledning | samarbetar,,,84,True,True,True,1.0
Claude,journal,soft_skills,63c78e7a189cd80cdf377ddf267fb19212503d3a,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,87,True,True,True,1.0
Claude,journal,soft_skills,f52131dd73021e5ef9b7864de5da1929dec13404,0,3,0,0,3,3,0,0.0,0.0,0.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0,0,0,0.0,Har en redig inre moral kompass | har ett rättspatos | en känsla för fair play,redig inre moral kompass | rättspatos | känsla för fair play,redig inre moral kompass | rättspatos | känsla för fair play,,,89,True,True,True,1.0
Claude,journal,soft_skills,a49445e2bd2393662d61ccb8a96c9e9f60a35133,2,2,0,0,6,4,2,0.3333333333333333,0.5,0.4,4,0.6666666666666666,1.0,0.8,4,0.6666666666666666,1.0,0.8,4,0.6666666666666666,1.0,0.8,6,0,0,0,0.0,drivande | kommunikativ | har god samarbetsförmåga | tycker om att jobba i lag,kommunikativ | god samarbetsförmåga | drivande | starkt engagemang | jobba i lag | öppna och välkomnande,kommunikativ | god samarbetsförmåga | drivande | starkt engagemang | jobba i lag | öppna och välkomnande,,,93,True,True,True,1.0
Claude,journal,soft_skills,4b96998f8af6a9300853cd30c8f6aea3974e4c09,1,2,0,0,5,3,1,0.2,0.3333333333333333,0.25,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,5,0,0,0,0.0,har ett stort samhällsintresse | gillar att jobba självständigt | bolla med kollegor och chefer,stort samhällsintresse | gott omdöme | jobba självständigt | bolla med kollegor och chefer | brinner för att vinna,stort samhällsintresse | gott omdöme | jobba självständigt | bolla med kollegor och chefer | brinner för att vinna,,,94,True,True,True,1.0
Claude,journal,soft_skills,44ad114e0701bf85fb17c429a4ef68b2ea1b349a,1,1,0,0,6,2,1,0.16666666666666666,0.5,0.25,2,0.3333333333333333,1.0,0.5,2,0.3333333333333333,1.0,0.5,2,0.3333333333333333,1.0,0.5,6,0,0,0,0.0,arbeta självständigt | har ett eget driv,brinner för att skapa lokal trovärdig journalistik | arbeta självständigt | bra nyhetsnäsa | eget driv | nyfiken på digital presentation | flexibilitet,brinner för att skapa lokal trovärdig journalistik | arbeta självständigt | bra nyhetsnäsa | eget driv | nyfiken på digital presentation | flexibilitet,,,96,True,True,True,1.0
Claude,journal,soft_skills,ea83408e4758b00211848df90e4f9cccda9256a6,0,2,0,0,5,2,0,0.0,0.0,0.0,2,0.4,1.0,0.5714285714285715,2,0.4,1.0,0.5714285714285715,2,0.4,1.0,0.5714285714285715,5,0,0,0,0.0,självständigt | i samarbete med kollegor,jobba självständigt | samarbete med kollegor | stor kreativitet | källkritiskt granska | engagerade,jobba självständigt | samarbete med kollegor | stor kreativitet | källkritiskt granska | engagerade,,,97,True,True,True,1.0
Claude,journal,soft_skills,929eba270feaaf5683c9c1c7bcab95090fb0210e,1,1,0,0,4,2,1,0.25,0.5,0.3333333333333333,2,0.5,1.0,0.6666666666666666,2,0.5,1.0,0.6666666666666666,2,0.5,1.0,0.6666666666666666,4,0,0,0,0.0,en lagspelare | kunna jobba självständigt,lagspelare | kunna jobba självständigt | kvalitetsmedveten | samhällsintresserad,lagspelare | kunna jobba självständigt | kvalitetsmedveten | samhällsintresserad,,,98,True,True,True,1.0
Claude,journal,soft_skills,dd38ce569ee0c80b7d21e05f7924c547932056f8,3,1,0,0,15,4,3,0.2,0.75,0.31578947368421056,4,0.26666666666666666,1.0,0.4210526315789474,4,0.26666666666666666,1.0,0.4210526315789474,4,0.26666666666666666,1.0,0.4210526315789474,15,0,0,1,0.06666666666666667,drivande | reflekterande | inkluderande | kommunikativ i ditt sätt att arbeta,nyfiken | närvarande och aktiv som ledare | hålla många saker igång samtidigt | drivande | reflekterande | utveckla människor | modernt ledarskap | bred förankring | delaktighet | inkluderande | kommunikativ | bygga team | utveckla och coacha på ett individuellt plan | strukturerad | noggrann,nyfiken | närvarande och aktiv som ledare | hålla många saker igång samtidigt | drivande | reflekterande | utveckla människor | modernt ledarskap | bred förankring | delaktighet | inkluderande | kommunikativ | bygga team | utveckla och coacha på ett individuellt plan | strukturerad | noggrann,,utveckla människor,99,True,True,True,1.0
Claude,journal,soft_skills,b208c69fc5dc315fb2cfe97fb46aea741d157710,3,0,0,0,3,3,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,3,0,0,0,0.0,nyfiken | snabb | noggrann,nyfiken | snabb | noggrann,nyfiken | snabb | noggrann,,,100,True,True,True,1.0
Claude,journal,soft_skills,ba92f65c24990c2d5550e903e40576c370fa213e,8,1,0,0,13,11,8,0.6153846153846154,0.7272727272727273,0.6666666666666667,9,0.6923076923076923,0.8181818181818182,0.7500000000000001,9,0.6923076923076923,0.8181818181818182,0.7500000000000001,9,0.6923076923076923,0.8181818181818182,0.7500000000000001,13,0,0,0,0.0,nyfiken | gillar att jobba i en händelsestyrd vardag där oplanerade arbetsuppgifter inträffar | kreativ | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,engagemang | nyfiken | kreativ | självständigt arbete | god förmåga att knyta kontakter | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang | nyfiken | kreativ | självständigt arbete | god förmåga att knyta kontakter | skapa förtroende | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,103,True,True,True,1.0
Claude,journal,soft_skills,af4ff9216b92ea676e3b73fd0892c3a02e14dff8,1,3,0,0,8,4,1,0.125,0.25,0.16666666666666666,4,0.5,1.0,0.6666666666666666,4,0.5,1.0,0.6666666666666666,4,0.5,1.0,0.6666666666666666,8,0,0,0,0.0,initiativtagande | måldriven person | en lagspelare | bra i att jobba självständigt,engagemang | nyfikenhet | initiativtagande | måldriven | levererar effektivt och kvalitativt | lagspelare | jobba självständigt | ansvar,engagemang | nyfikenhet | initiativtagande | måldriven | levererar effektivt och kvalitativt | lagspelare | jobba självständigt | ansvar,,,104,True,True,True,1.0
Claude,journal,soft_skills,2061a058f76b32acd331f3b381934232ed1cfceb,1,1,0,0,8,2,1,0.125,0.5,0.2,2,0.25,1.0,0.4,2,0.25,1.0,0.4,2,0.25,1.0,0.4,8,0,0,0,0.0,stor förmåga till självständighet | eget ansvar,driven | självständighet | eget ansvar | nyfiken | mångsidig | bygga ett kontaktnät | Agera omdömesgillt och situationsanpassat | stilistisk förmåga,driven | självständighet | eget ansvar | nyfiken | mångsidig | bygga ett kontaktnät | Agera omdömesgillt och situationsanpassat | stilistisk förmåga,,,107,True,True,True,1.0
Claude,journal,soft_skills,c6853a70c466666e77a08c5e0b70ccd220653462,1,1,0,0,4,2,1,0.25,0.5,0.3333333333333333,2,0.5,1.0,0.6666666666666666,2,0.5,1.0,0.6666666666666666,2,0.5,1.0,0.6666666666666666,4,0,0,0,0.0,God samarbetsförmåga med kollegor | arbeta under tidspress,Förmåga att arbeta under tidspress | Förmåga att snabbt läsa in sig på nya ämnen | God samarbetsförmåga med kollegor | självständigt leverera egna nyheter,Förmåga att arbeta under tidspress | Förmåga att snabbt läsa in sig på nya ämnen | God samarbetsförmåga med kollegor | självständigt leverera egna nyheter,,,112,True,True,True,1.0
Claude,journal,soft_skills,f2938742a9d8d1deaf1560abab5c3545a8e36b2a,8,1,0,0,11,10,8,0.7272727272727273,0.8,0.761904761904762,9,0.8181818181818182,0.9,0.8571428571428572,9,0.8181818181818182,0.9,0.8571428571428572,9,0.8181818181818182,0.9,0.8571428571428572,11,0,0,1,0.09090909090909091,arbeta i team | självständigt | kvalitetsmedveten | ta eget ansvar | egna initiativ | flexibel | självgående | samarbetsinriktad | generös med din kunskap | prestigelös,kvalitetsmedveten | ta eget ansvar | ta egna initiativ | flexibel | självgående | samarbetsinriktad | generös med din kunskap | prestigelös | arbeta i team | öppen för nya idéer | välkomnar samverkan med andra,kvalitetsmedveten | ta eget ansvar | ta egna initiativ | flexibel | självgående | samarbetsinriktad | generös med din kunskap | prestigelös | arbeta i team | öppen för nya idéer | välkomnar samverkan med andra,,ta egna initiativ,113,True,True,True,1.0
Claude,journal,soft_skills,ac8d57d35998ef4ba7c0296e1733bfc8b94bdd7f,1,2,0,0,11,5,1,0.09090909090909091,0.2,0.12500000000000003,3,0.2727272727272727,0.6,0.37499999999999994,3,0.2727272727272727,0.6,0.37499999999999994,3,0.2727272727272727,0.6,0.37499999999999994,11,0,0,2,0.18181818181818182,Samarbete | Arbeta nära kollegor | i nära samarbete med andra reportrar | trivs med att arbeta både självständigt | vara idérik,nyfikenhet | självständigt | samarbete | idérik | ta ansvar | lagarbete | engagemang | coachning | idéer och visioner | leda andra | samhällsintresse,nyfikenhet | självständigt | samarbete | idérik | ta ansvar | lagarbete | engagemang | coachning | idéer och visioner | leda andra | samhällsintresse,,nyfikenhet | coachning,114,True,True,True,1.0
Claude,journal,soft_skills,8e986d2b4d6b342614882e3fcd748ad846be42bb,1,0,0,0,2,1,1,0.5,1.0,0.6666666666666666,1,0.5,1.0,0.6666666666666666,1,0.5,1.0,0.6666666666666666,1,0.5,1.0,0.6666666666666666,2,0,0,0,0.0,arbeta självgående,nyhetsnäsa | arbeta självgående,nyhetsnäsa | arbeta självgående,,,115,True,True,True,1.0
Claude,journal,soft_skills,fefea99b58156ffeec63a4764c004af64bd98ed9,9,1,0,0,14,11,9,0.6428571428571429,0.8181818181818182,0.7200000000000001,10,0.7142857142857143,0.9090909090909091,0.8,10,0.7142857142857143,0.9090909090909091,0.8,10,0.7142857142857143,0.9090909090909091,0.8,14,0,0,0,0.0,pålitlig | nyfiken | tycker om att träffa människor | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,nyfikna | modiga | våga testa nytt | driven | pålitlig | tycker om att träffa människor | engagera andra | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,nyfikna | modiga | våga testa nytt | driven | pålitlig | tycker om att träffa människor | engagera andra | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,118,True,True,True,1.0
Claude,journal,soft_skills,968c44e2370b2a2f43fad3eaef99a1de20a17fba,1,0,0,0,15,1,1,0.06666666666666667,1.0,0.125,1,0.06666666666666667,1.0,0.125,1,0.06666666666666667,1.0,0.125,1,0.06666666666666667,1.0,0.125,15,0,0,0,0.0,kreativ,engagemang och intresse | förmågan att engagera och nå ut brett | snabb i tanken | utåtriktad roll | kreativ | kommer med egna idéer | lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande | viljan att testa nya sätt,engagemang och intresse | förmågan att engagera och nå ut brett | snabb i tanken | utåtriktad roll | kreativ | kommer med egna idéer | lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande | viljan att testa nya sätt,,,119,True,True,True,1.0
Claude,journal,soft_skills,67f5d6d022ca183329944de08046376c30d31e7a,1,1,0,0,10,2,1,0.1,0.5,0.16666666666666669,2,0.2,1.0,0.33333333333333337,2,0.2,1.0,0.33333333333333337,2,0.2,1.0,0.33333333333333337,10,0,0,0,0.0,en driven och målinriktad person | helhetssyn,leda och inspirera ett team | driven och målinriktad | ledarskapsförmåga | helhetssyn | ta ansvar | passion för att utveckla | trivs i en miljö där förändring är en del av vardagen | idérikedom | driv | arbetsleda,leda och inspirera ett team | driven och målinriktad | ledarskapsförmåga | helhetssyn | ta ansvar | passion för att utveckla | trivs i en miljö där förändring är en del av vardagen | idérikedom | driv | arbetsleda,,,120,True,True,True,1.0
Claude,journal,soft_skills,e9512b9fb63221e417afea087f8184f45905d418,9,1,0,0,15,11,9,0.6,0.8181818181818182,0.6923076923076923,10,0.6666666666666666,0.9090909090909091,0.7692307692307692,10,0.6666666666666666,0.9090909090909091,0.7692307692307692,10,0.6666666666666666,0.9090909090909091,0.7692307692307692,15,0,0,0,0.0,tar initiativ | självständigt organisera ditt arbete | flexibel | välkomna förändringar | trivas i en dynamisk miljö där det ständigt händer nya saker | bygga relationer | hantera arbete i ett högt tempo | samarbetsförmåga | flexibilitet | hantera arbete i högt tempo | noggrannhet,tar initiativ | självständigt organisera ditt arbete | flexibel | välkomna förändringar | trivas i en dynamisk miljö | bygga relationer | stark analytisk förmåga | hantera arbete i ett högt tempo | samarbete med kollegor | noggrannhet | god språkbehandling | gott journalistiskt omdöme | samarbetsförmåga | flexibilitet | läsarfokus,tar initiativ | självständigt organisera ditt arbete | flexibel | välkomna förändringar | trivas i en dynamisk miljö | bygga relationer | stark analytisk förmåga | hantera arbete i ett högt tempo | samarbete med kollegor | noggrannhet | god språkbehandling | gott journalistiskt omdöme | samarbetsförmåga | flexibilitet | läsarfokus,,,126,True,True,True,1.0
Claude,journal,soft_skills,d147ad9430e0f1bc5a78c03eaae5dee19ab2c04d,1,1,1,0,7,3,1,0.14285714285714285,0.3333333333333333,0.2,2,0.2857142857142857,0.6666666666666666,0.4,3,0.42857142857142855,1.0,0.6,3,0.42857142857142855,1.0,0.6,7,0,0,1,0.14285714285714285,en framåt person | arbeta i högt tempo | arbeta under tidspress och med deadlines,bra på att knyta kontakter | förmåga att arbeta under tidspress | arbeta med deadlines | arbeta i högt tempo | självständigt hantera | driven | framåt person,bra på att knyta kontakter | förmåga att arbeta under tidspress | arbeta med deadlines | arbeta i högt tempo | självständigt hantera | driven | framåt person,,arbeta med deadlines,127,True,True,True,1.0
Claude,journal,soft_skills,b34104edeaaf2f554fe16642e8a858e8c4c85dae,10,2,0,0,19,15,10,0.5263157894736842,0.6666666666666666,0.5882352941176471,12,0.631578947368421,0.8,0.7058823529411765,12,0.631578947368421,0.8,0.7058823529411765,12,0.631578947368421,0.8,0.7058823529411765,19,0,0,0,0.0,vara kreativ med egna idéer | självständigt arbete | nyfiken | flexibel | kreativ | egna idéer | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande | jobba i högt tempo,engagemang | nyfiken | flexibel | kreativ | egna idéer | knyta kontakter | jobbar aktivt | trivs med att jobba i högt tempo | undersöka och gräva | skapa förtroende | god förmåga att knyta kontakter | stilistiskt skicklig | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,engagemang | nyfiken | flexibel | kreativ | egna idéer | knyta kontakter | jobbar aktivt | trivs med att jobba i högt tempo | undersöka och gräva | skapa förtroende | god förmåga att knyta kontakter | stilistiskt skicklig | lyhörda | målinriktade | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,128,True,True,True,1.0
Claude,journal,soft_skills,d4ef5cf16f6ad76790bb583fe3dd73e9a4ad79fc,3,0,0,0,5,3,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,5,0,0,1,0.2,nyfiken | strukturerad | noggrann,"nyfiken | strukturerad | noggrann | samla in information | navigera bland ingenjörer, utvecklare och projektledare","nyfiken | strukturerad | noggrann | samla in information | navigera bland ingenjörer, utvecklare och projektledare",,"navigera bland ingenjörer, utvecklare och projektledare",130,True,True,True,1.0
Claude,journal,soft_skills,0dcfbbb0291c0b36b2fdefcc6c273941b0ec6519,7,0,0,0,7,7,7,1.0,1.0,1.0,7,1.0,1.0,1.0,7,1.0,1.0,1.0,7,1.0,1.0,1.0,7,0,0,0,0.0,kommunikativ | snabbtänkt | van att samarbeta | God samarbetsförmåga | Relationsskapande | strukturerad | kreativ,kommunikativ | snabbtänkt | van att samarbeta | God samarbetsförmåga | Relationsskapande | strukturerad | kreativ,kommunikativ | snabbtänkt | van att samarbeta | God samarbetsförmåga | Relationsskapande | strukturerad | kreativ,,,132,True,True,True,1.0
Claude,journal,soft_skills,eb532cf2eebd62977e5e3877225482d45fd20f9b,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,lyhörda | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,,134,True,True,True,1.0
Claude,journal,soft_skills,5816088ed8229265e56d0798384fc9b2ce975e92,8,2,0,1,15,12,8,0.5333333333333333,0.6666666666666666,0.5925925925925926,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,15,0,0,0,0.0,driven | nyfiken | självständigt | i samarbete med kollegor | tar initiativ | självständigt organisera ditt arbete | flexibel | välkomna förändringar | trivas i en dynamisk miljö där det ständigt händer nya saker | hantera arbete i ett högt tempo | arbeta under tidspress och med deadlines | noggrannhet,driven | nyfiken | tar initiativ | självständigt organisera ditt arbete | flexibel | välkomna förändringar | trivas i en dynamisk miljö | hantera arbete i ett högt tempo | samarbete med kollegor | noggrannhet | gott journalistiskt omdöme | förmåga att arbeta under tidspress | känsla för vad som engagerar publiken | nära dialog med vår publik | engagemang,driven | nyfiken | tar initiativ | självständigt organisera ditt arbete | flexibel | välkomna förändringar | trivas i en dynamisk miljö | hantera arbete i ett högt tempo | samarbete med kollegor | noggrannhet | gott journalistiskt omdöme | förmåga att arbeta under tidspress | känsla för vad som engagerar publiken | nära dialog med vår publik | engagemang,,,136,True,True,True,1.0
Claude,journal,soft_skills,f59d09ccfa4a54dd57711ffda74fea02e67ce4d8,1,0,0,0,3,1,1,0.3333333333333333,1.0,0.5,1,0.3333333333333333,1.0,0.5,1,0.3333333333333333,1.0,0.5,1,0.3333333333333333,1.0,0.5,3,0,0,0,0.0,gillar att jobba i team,gillar att jobba i team | passion för att jaga lokala nyheter | engagerar sig i frågor,gillar att jobba i team | passion för att jaga lokala nyheter | engagerar sig i frågor,,,139,True,True,True,1.0
Claude,journal,soft_skills,d5172071254de3c73d73037baef0b2833e11cf3c,2,1,0,1,9,6,2,0.2222222222222222,0.3333333333333333,0.26666666666666666,3,0.3333333333333333,0.5,0.4,3,0.3333333333333333,0.5,0.4,4,0.4444444444444444,0.6666666666666666,0.5333333333333333,9,0,0,2,0.2222222222222222,passionerad | gillar att jobba både självständigt och tillsammans med andra | samarbeta med våra övriga avdelningar | är en nyfiken person | duktig på att nyhetsvärdera | självgående,starka kommunikationsfärdigheter | självgående | förmåga att sätta nyheter i ett sammanhang | publicistiskt medveten | snabbt reagera på nyheter | jobba självständigt | samarbeta med våra övriga avdelningar | nyfiken | drivs av att få göra skillnad,starka kommunikationsfärdigheter | självgående | förmåga att sätta nyheter i ett sammanhang | publicistiskt medveten | snabbt reagera på nyheter | jobba självständigt | samarbeta med våra övriga avdelningar | nyfiken | drivs av att få göra skillnad,,förmåga att sätta nyheter i ett sammanhang | jobba självständigt,140,True,True,True,1.0
Claude,journal,soft_skills,35bb619d3c90e8bf6a8821807d654df19233d6aa,8,4,1,0,16,16,8,0.5,0.5,0.5,12,0.75,0.75,0.75,13,0.8125,0.8125,0.8125,13,0.8125,0.8125,0.8125,16,0,0,1,0.0625,har ett starkt eget driv | engagerande | vill att dina medarbetare ska trivas på jobbet | tydlig med dina förväntningar och tycker det är roligt att se människor utvecklas | tycka om att vara i händelsernas centrum | självständig | lyhörd och vill nå resultat | drivs du av att jobba med människor – både medarbetare och läsare | lyhörda | målinriktade | nyfikna | snabba till förändring | har en positiv anda | förlåtande | toleranta | inkluderande,starkt eget driv | läsarengagemang | engagerande | tydlig med dina förväntningar | se människor utvecklas | självständig | lyhörd | vill nå resultat | drivs av att jobba med människor | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,starkt eget driv | läsarengagemang | engagerande | tydlig med dina förväntningar | se människor utvecklas | självständig | lyhörd | vill nå resultat | drivs av att jobba med människor | målinriktade | nyfikna | snabba till förändring | positiv anda | förlåtande | toleranta | inkluderande,,drivs av att jobba med människor,141,True,True,True,1.0
Claude,journal,soft_skills,deffaf8f3238f2c69621ad3e36db1ef1eeeb1f92,1,2,0,0,5,3,1,0.2,0.3333333333333333,0.25,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,3,0.6,1.0,0.7499999999999999,5,0,0,0,0.0,driven | gillar att jobba i ett högt tempo | en framåt person,driven | framåt person | knyta kontakter | jobba i ett högt tempo | engagerande,driven | framåt person | knyta kontakter | jobba i ett högt tempo | engagerande,,,144,True,True,True,1.0
